Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,Dejero Labs Inc.,"Waterloo, ON N2L 3V3",2174-Programmeurs et développeurs en médias interactifs,1
,,DuroByte Inc,"Windsor, ON N8X 4W3",2241-Technologues et techniciens en génie électronique et électrique,1
,,Easy Education INC.,"Kitchener, ON N2H 3W5",2175-Concepteurs et développeurs Web,1
,,FinanceIt Canada Inc.,"Toronto, ON M5V 1X2",2173-Ingénieurs et concepteurs en logiciel,1
,,Get Resq LTD,"Toronto, ON M6K 3E7",2175-Concepteurs et développeurs Web,1
,,Glwiz Inc.,"Markham, ON L3R 0P2",2174-Programmeurs et développeurs en médias interactifs,1
,,Google Canada Corporation,"Kitchener, ON N2H 5G5",2173-Ingénieurs et concepteurs en logiciel,3
,,GVA Lighting,"Mississauga, ON L5L 0A2",2232-Technologues et techniciens en génie mécanique,1
,,Hubba Inc.,"Toronto, ON M5V 2L3",2174-Programmeurs et développeurs en médias interactifs,1
,,i3 International Inc.,"Scarborough, ON M1K 5H4",2174-Programmeurs et développeurs en médias interactifs,3
,,Indeed Canada Corporation,"Toronto, ON M4W 3E2",2172-Analystes de bases de données et administrateurs de données,1
,,Inphi Canada LTD,"Kanata, ON K2K 3B8",2241-Technologues et techniciens en génie électronique et électrique,1
,,Jam3 Inc,"Toronto, ON M5V 1P8",2174-Programmeurs et développeurs en médias interactifs,1
,,,,"5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,JDogg Web Sloutions Inc (u7 Solutions),"Ottawa, ON K1H 1B8",2175-Concepteurs et développeurs Web,1
,,KeyData Associates Inc.,"Toronto, ON M5X 1E3",2174-Programmeurs et développeurs en médias interactifs,1
,,Kik Interactive Inc,"Waterloo, ON N2L 4E7",2174-Programmeurs et développeurs en médias interactifs,1
,,Larsen & Toubro Infotech Canada Ltd.,"Mississauga, ON L4W 4X7",2173-Ingénieurs et concepteurs en logiciel,1
,,Larsen & Toubro Infotech Financial Services Technologies Inc.,"Mississauga, ON L4W 4X7",2171-Analystes et consultants en informatique,3
,,MAPPEDIN INC,"Kitchener, ON N2G 1B9",2174-Programmeurs et développeurs en médias interactifs,1
,,mobileLIVE Inc.,"Richmond Hill, ON L4B 1H1",2173-Ingénieurs et concepteurs en logiciel,3
,,Mr. X Inc.,"Toronto, ON M5V 2T3",5241-Designers graphiques et illustrateurs,1
,,MXI TECHNOLOGIES LTD,"Ottawa, ON K2M 1W8",2172-Analystes de bases de données et administrateurs de données,1
,,Ness Canada Inc.,"Mississauga, ON L4Z 1H8",2174-Programmeurs et développeurs en médias interactifs,1
,,NexJ Systems Inc.,"Toronto, ON M2P 3G4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Novel Technologies Inc,"Toronto, ON M2R 1J3",2174-Programmeurs et développeurs en médias interactifs,2
,,Nymity Inc,"Toronto, ON M5H 2V6",2174-Programmeurs et développeurs en médias interactifs,3
,,Open Text Corporation,"Waterloo, ON N2L 0A1",0213-Gestionnaires des systèmes informatiques,1
,,Physicalytics Inc.,"Toronto, ON M5T 2C2",2173-Ingénieurs et concepteurs en logiciel,1
,,Platterz Inc.,"Toronto, ON M4V 1K6",0601-Directeurs des ventes corporatives,1
,,Polaris Consulting & Services Inc.,"Toronto, ON M5H 1T1",2171-Analystes et consultants en informatique,1
,,,,2173-Ingénieurs et concepteurs en logiciel,1
,,Policy Medical Inc,"Richmond Hill, ON L4B 1J5",2174-Programmeurs et développeurs en médias interactifs,1
,,Psion Inc.,"Mississauga, ON L5N 7J9",0213-Gestionnaires des systèmes informatiques,1
,,Q4 Inc.,"Toronto, ON M5V 1K4",0213-Gestionnaires des systèmes informatiques,1
,,Redpath Sugar Ltd.,"TORONTO, ON M2N 1N2",2173-Ingénieurs et concepteurs en logiciel,1
,,Royal Bank of Canada,"Toronto, ON M5J 2W4",2171-Analystes et consultants en informatique,1
,,Shopify Inc.,"Ottawa, ON K2P 1L4","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,,,"0124-Directeurs de la publicité, du marketing et des relations publiques",3
,,,,0213-Gestionnaires des systèmes informatiques,3
,,,,2173-Ingénieurs et concepteurs en logiciel,2
,,,,2174-Programmeurs et développeurs en médias interactifs,7
,,,,5241-Designers graphiques et illustrateurs,3
,,SkyWatch Space Applications,"Waterloo, ON N2L 1S7",2174-Programmeurs et développeurs en médias interactifs,3
,,SoapBox Innovations Inc.,"Toronto, ON M5V 2K4","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,SOTI Inc,"Mississauga, ON L5R 3G5",2174-Programmeurs et développeurs en médias interactifs,1
,,Square Canada INC.,"Toronto, ON M5V 3J7",2173-Ingénieurs et concepteurs en logiciel,1
,,Synopsys Canada ULC,"Nepean, ON K2E 8C4",2173-Ingénieurs et concepteurs en logiciel,1
,,TechInsights,"Ottawa, ON K2A 1S5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Teledyne Dalsa Inc.,"Waterloo, ON N2V 2E9",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),1
,,Ten.One Corp,"Toronto, ON M5K 1K2",2174-Programmeurs et développeurs en médias interactifs,1
,,"TextNow, Inc","Waterloo, ON N2L 6R5",2283-Évaluateurs de systèmes informatiques,1
,,Thalmic Labs Inc,"Kitchener, ON N2G 1H2",0211-Directeurs des services de génie,1
,,,,2173-Ingénieurs et concepteurs en logiciel,1
,,,,2283-Évaluateurs de systèmes informatiques,1
,,The Pixel Shop Inc,"Toronto, ON M5S 1Y6",2175-Concepteurs et développeurs Web,1
,,Thinkdata Works Inc.,"Toronto, ON M6K 1Y6",2173-Ingénieurs et concepteurs en logiciel,1
,,Tophatmonocle Corp.,"Toronto, ON M5S 2C7",2173-Ingénieurs et concepteurs en logiciel,1
,,Tracery Ophthalmics Inc,"Toronto, ON M5A 2M5",2174-Programmeurs et développeurs en médias interactifs,1
,,TS Brandea Holdings Inc.,"Toronto, ON M6J 1C9","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Tundra Technical Solutions Inc,"Toronto, ON M5C 2G3",2171-Analystes et consultants en informatique,1
,,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7",2174-Programmeurs et développeurs en médias interactifs,4
,,,,"5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,,,5241-Designers graphiques et illustrateurs,7
,,Unilytics Corporation,"Toronto, ON M3C 1H9",2171-Analystes et consultants en informatique,1
,,UpHabit Inc.,"Toronto, ON M4W 1A9",2174-Programmeurs et développeurs en médias interactifs,3
,,Van-Rob Inc. o/a Kirchhoff Automotive,"Aurora, ON L4G 0A2",2172-Analystes de bases de données et administrateurs de données,1
,,Variyas Global Solutions Inc.,"Toronto, ON M5B 2L7",2171-Analystes et consultants en informatique,2
,,Vena Solutions Inc,"Toronto, ON M6K 1Y6",0213-Gestionnaires des systèmes informatiques,1
,,Vicimus Inc,"London, ON N6A 5N6",2175-Concepteurs et développeurs Web,1
,,Wave Financial Inc,"Toronto, ON M3M 2S1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,WESCAM Inc. (dba L3 WESCAM),"Burlington, ON L7P 5B9",0211-Directeurs des services de génie,1
,,,,0601-Directeurs des ventes corporatives,1
,,WGames Inc.,"Brampton, ON M5V 2H2",2174-Programmeurs et développeurs en médias interactifs,2
,,Wise Travel Technologies Inc.,"Toronto, ON M5V 2L5",2175-Concepteurs et développeurs Web,2
,,Zenith System Solutions Inc.,"Markham, ON L3R 6G2",2174-Programmeurs et développeurs en médias interactifs,7
Manitoba,    Haut salaire,6106188 Manitoba Ltd,"Headingley, MB R4H 1C7",7295-Poseurs de revêtements d'intérieur,1
,,7320191 Manitoba Ltd,"Portage La Prairie, MB R1N 2Y8",0632-Directeurs des services d'hébergement,1
,,7515643 Manitoba Ltd.,"Landmark, MB R0A 0X0",0711-Directeurs de la construction,1
,,Assiniboine Park Conservancy,"Winnipeg, MB R3P 2N6",5112-Restaurateurs et conservateurs,1
,,Bison Family Medical Clinic Inc.,"Winnipeg, MB R3T 4Z7",3112-Omnipraticiens et médecins en médecine familiale,1
,,Diagnostic Services of Manitoba,"Winipeg, MB R3C 3H8",3111-Médecins spécialistes,1
,,Health Science Centre (Winnipeg Regional Health Authority),"Winnipeg, MB R3B 1E2",3111-Médecins spécialistes,3
,,Mario Delarosbil Holdings Inc,"Flin Flon, MB R8A 0C6","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Plessis Veterinary Hospital Ltd.,"Winnipeg, MB R3W 1N3",3213-Technologues en santé animale et techniciens vétérinaires,1
,,Prairie Mountain Health,"Souris, MB R0K 2C0",3112-Omnipraticiens et médecins en médecine familiale,2
,,Selby Interiors Ltd.,"Russell, MB R0J 1W0",7295-Poseurs de revêtements d'intérieur,1
,,The Movement Center of Manitoba Inc,"Winnipeg, MB R2G 1N7",4215-Instructeurs pour personnes ayant une déficience,2
,,The University of Manitoba,"Winnipeg, MB R3T 2N2",4011-Professeurs et chargés de cours au niveau universitaire,1
,   Bas salaire,3390951 Manitoba Ltd.,"Virden, MB R0M 2C0",6322-Cuisiniers,1
,,5030749 Manitoba Ltd.,"Amaranth, MB R0H 0B0",6513-Serveurs d'aliments et de boissons,1
,,5367051 Manitoba Inc.,"Winnipeg, MB R2R 2V1",6322-Cuisiniers,3
,,6802312 Manitoba Inc.,"Morris, MB R0G 1K0",6311-Superviseurs des services alimentaires,2
,,,,6332-Boulangers-pâtissiers,1
,,7303654 Manitoba Ltd.,"Winnipeg, MB R3M 0W3",6322-Cuisiniers,1
,,Brodi Food Services (o/a McDonald's Restaurant),"Thompson, MB R8N 1Z8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",12
,,Parvati Restaurant Ltd.o/a The Chilli Chutney,"Brandon, MB R7B 3P8",6322-Cuisiniers,1
,,Redcap Enterprise Company Ltd.,"Shoal Lake, MB R0J 1Z0",6322-Cuisiniers,1
,,Shiv Shakti Anpurna Ltd.,"Dauphin, MB R7N 3H4",6322-Cuisiniers,1
,,Viet House Restaurant,"Steinbach, MB R4G 2L2",6322-Cuisiniers,1
,  Agriculture primaire,4647204 Manitoba Ltd,"Austin, MB R0H 0C0",8431-Ouvriers agricoles,2
,,Ash Apiaries Ltd.,"Gilbert Plains, MB R0L 0X0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,,,8431-Ouvriers agricoles,11
,,Hamiota Feedlot Ltd.,"Hamiota, MB R0M 0T0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,Hird Cattle Co Ltd,"Treherne, MB R0G 2V0",8431-Ouvriers agricoles,2
,,Jeffries Bros Vegetable Growers Inc.,"Portage la Prairie, MB R1N 3C2",8431-Ouvriers agricoles,6
,,Kehler Farms Ltd,"Carman, MB R0G 0J0",8431-Ouvriers agricoles,1
,,Mayfair Farms (Portage) Ltd,"Portage La Prairie, MB R1N 3B2",8431-Ouvriers agricoles,10
,,Precision Produce Inc.,"Otterburne, MB R0A 1G0",8432-Ouvriers de pépinières et de serres,16
,,R and L Acres Ltd,"Sperling, MB R0G 2M0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",3
,,River Valley Specialty Farms Inc,"Bagot, MB R0H 0E0",8431-Ouvriers agricoles,66
,,Sage Creek Farms Ltd,"Morris, MB R0G 1K0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",3
,,Schriemer Family Farm,"Otterburne, MB R0A 1G0",8431-Ouvriers agricoles,19
,,Searle Greenhouses Ltd,"East Selkirk, MB R0E 0M0",8432-Ouvriers de pépinières et de serres,36
, Talent mondial,Hippo Facility Management Technologies Inc,"Winnipeg, MB R3B 0S3",2175-Concepteurs et développeurs Web,1
,,SkipTheDishes Restaurant Services,"Winnipeg, MB R3B 0P4",2173-Ingénieurs et concepteurs en logiciel,6
Saskatchewan,    Haut salaire,Avalon Medical Clinic Inc.,"Saskatoon, SK S7J 0Z5",3112-Omnipraticiens et médecins en médecine familiale,1
,,Dutchak Holdings Ltd.,"North Battleford, SK S9A 3L8",3234-Personnel ambulancier et paramédical,2
,,Five Hills Health Region,"Moose Jaw, SK S6J 0C2",3111-Médecins spécialistes,1
,,KP Transport Ltd,"Regina, SK S4W 0R3",7511-Conducteurs de camions de transport,2
,,M & H Trucking Ltd.,"Saskatoon, SK S7M 4Z5",7511-Conducteurs de camions de transport,4
,,Prairie North Regional Health Authority,"North Battleford, SK S9A 1Z1",3111-Médecins spécialistes,1
,,Radiology Associates Of Regina Medical P.C. Inc.,"Regina, SK S4S 6X5",3111-Médecins spécialistes,1
,,Saskatoon Regional Health Authority,"Saskatoon, SK S7N 0W8",3111-Médecins spécialistes,1
,,,,3112-Omnipraticiens et médecins en médecine familiale,1
,,Sun Country Regional Health Authority,"Weyburn, SK S4H 2Z9",3111-Médecins spécialistes,1
,,Wheatley's Holdings Inc. dba Wheatley's Painting,"Regina, SK S4R 2H7",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),3
,,Zora Trucklines Ltd,"Regina, SK S4V 2Y4",7511-Conducteurs de camions de transport,2
,   Bas salaire,101105624 Saskatchewan Ltd.,"Lanigan, SK S0K 2M0",6311-Superviseurs des services alimentaires,1
,,101120070 Saskatchewan Ltd.,"Battleford, SK S0M 0E0",0631-Directeurs de la restauration et des services alimentaires,1
,,101216071 Saskatchewan Ltd.,"Saskatoon, SK S7M 1H4",6322-Cuisiniers,1
,,101231175 Saskatchewan Ltd.,"Wolseley, SK S0G 5H0",6312-Gouvernants principaux,1
,,101246665 Saskatchewan Ltd.,"Spiritwood, SK S0J 2M0",6311-Superviseurs des services alimentaires,1
,,101264515 Saskatchewan Ltd.,"Maidstone, SK S0M 1M0",6211-Superviseurs des ventes - commerce de détail,1
,,101269282 Saskatchewan Ltd,"Sandy Bay, SK S0P 0G0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,101276130 Saskatchewan Ltd.,"Turtleford, SK S0M 2Y0",6322-Cuisiniers,1
,,101279280 Saksatchewan Ltd.,"Swift Current, SK S9H 3Z4",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
,,101305596 Saskatchewan Ltd.,"Glaslyn, SK S0M 0Y0",6513-Serveurs d'aliments et de boissons,1
,,102002308 Saskatchewan Ltd,"Leask, SK S0J 1M0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,102002861 Saskatchewan Ltd,"Rosthern, SK S0K 3R0",0631-Directeurs de la restauration et des services alimentaires,1
,,102004506 Saskatchewan Ltd o/a Paradise Hill Gas Station,"Paradise Hill, SK S0M 2G0",6211-Superviseurs des ventes - commerce de détail,1
,,102015280 Saskatchewan Ltd,"Moosomin, SK S0G 3N0",6211-Superviseurs des ventes - commerce de détail,1
,,1395911 Alberta Ltd,"Maidstone, SK S0M 1M0",6513-Serveurs d'aliments et de boissons,1
,,Atha Hotel Ltd o/a Ramada Carlyle Hotel,"Carlyle, SK S0C 0R0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,Byun Enterprises Ltd.,"Melville, SK S0A 2P0",6312-Gouvernants principaux,1
,,Can Am Travel Stop Inc,"Whitewood, SK S0G 5C0",6211-Superviseurs des ventes - commerce de détail,1
,,H Tran Enterprises Ltd,"Regina, SK S4X 4E7",6322-Cuisiniers,1
,,IS Management Corporation,"North Battleford, SK S9A 0V5","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,My Dream Deal Corp.,"Lloydminster, SK S9V 2B5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Neha Enterprises Ltd.,"Prince Albert, SK S6V 7A4",6421-Vendeurs - commerce de détail,1
,,P & K Trading Ltd,"Hudson Bay, SK S0E 0Y0",6513-Serveurs d'aliments et de boissons,1
,,Real Good Oil Enterprises Ltd,"Cochin, SK S0M 0L0",1241-Adjoints administratifs,1
,,,,6211-Superviseurs des ventes - commerce de détail,1
,,Stones Edge Landscaping Inc.,"Pilot Butte, SK S0G 3Z0",8612-Manoeuvres en aménagement paysager et en entretien des terrains,1
,,Varahi Food Corporation,"Estevan, SK S4A 2A3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
,,Yewon Foods Ltd.,"Melville, SK S0A 2P0",6311-Superviseurs des services alimentaires,1
,  Agriculture primaire,101249771 Saskatchewan Ltd.,"Windthorst, SK S0G 5G0",8431-Ouvriers agricoles,3
,,Ashworth Ag-Co Ltd.,"Oungre, SK S0C 1Z0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Ashworth Farm & Ranch Ltd,"Oungre, SK S0C 1Z0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Bacon Apiaries Ltd.,"Kinistino, SK S0J 1H0",8431-Ouvriers agricoles,1
,,B's Bee Ranch Inc.,"Kinistino, SK S0J 1H0",8431-Ouvriers agricoles,3
,,,,8611-Manoeuvres à la récolte,3
,,Central Botanical Growers Ltd,"Saskatoon, SK S7K 3J6",8432-Ouvriers de pépinières et de serres,19
,,Frederick Farms Ltd,"Watson, SK S0K 4V0",8431-Ouvriers agricoles,2
,,G & B Friesen Farms Ltd,"Quill Lake, SK S0A 3E0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,G.W. Philipchuk Acres Ltd,"Kamsack, SK S0A 1S0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Good Life Farms Ltd.,"Pambrun, SK S0N 1W0",8431-Ouvriers agricoles,1
,,Hannigan Honey Inc,"Shellbrook, SK S0J 2E0",8431-Ouvriers agricoles,15
,,Janeil Enterprises Inc o/a Sweetheart Pollinators,"Eatonia, SK S0L 0Y0",8431-Ouvriers agricoles,14
,,Keatco Farms Ltd.,"Pennant STN, SK S0N 1X0",8431-Ouvriers agricoles,1
,,L. Petersen Farms Ltd,"Hodgeville, SK S0H 2B0",8431-Ouvriers agricoles,2
,,Millstone Farm Ltd.,"Speers, SK S0M 2V0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Olypork Limited Partnership,"Humboldt, SK S0K 2A0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",13
,,Pedigree Poultry Ltd.,"Regina Beach, SK S0G 4C0",8431-Ouvriers agricoles,12
,,Possberg Grain Farms Inc.,"Humboldt, SK S0K 2A0",8431-Ouvriers agricoles,9
,,Wagner Land Co. Ltd.,"Lancer, SK S0N 1G0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Zosel Tree Farm,"Pleasantdale, SK S0K 3H0",8432-Ouvriers de pépinières et de serres,3
Alberta,    Haut salaire,101204394 Saskatchewan Ltd.,"Calgary, AB T3J 4Z2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,1163804 Alberta Ltd,"Calgary, AB T3J 4H2","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1230188 Alberta Ltd.,"Edmonton, AB T6E 5X8",0631-Directeurs de la restauration et des services alimentaires,1
,,1328368 Alberta Inc,"Rocky View County, AB T1X 0K3",7282-Finisseurs de béton,6
,,1331681 Alberta Ltd.,"Calgary, AB T3P 0K9",7283-Carreleurs,3
,,1395082 Alberta Ltd,"Calgary, AB T1Y 5S3",3216-Technologues en échographie,1
,,1401882 Alberta Ltd,"Fort McMurray, AB T9H 3Z7","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1480533 Alberta Ltd.,"Lethbridge, AB T1K 2R2",0621-Directeurs - commerce de détail et de gros,1
,,1555229 Alberta Ltd,"Calgary, AB T2H 0K9",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,1558707 Alberta Ltd.,"Edmonton, AB T6E 5K8",6221-Spécialistes des ventes techniques - commerce de gros,1
,,1564946 Alberta Ltd,"Edmonton, AB T6E 6B9","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,1592183 Alberta Ltd.,"Calgary, AB T2W 3K4",1226-Planificateurs de congrès et d'événements,1
,,1652004 Alberta Ltd.,"Edmonton, AB T5Y 0N8",7283-Carreleurs,1
,,1816323 Alberta Ltd.,"Calgary, AB T2P 3M7",5241-Designers graphiques et illustrateurs,1
,,1821122 Alberta Ltd,"Edmonton, AB T6E 1J2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,1836083 Alberta Ltd.,"Calgary, AB T2N 1A3",0621-Directeurs - commerce de détail et de gros,1
,,1867907 Alberta Ltd o/a Phoenix Auto Recycling,"Edmonton, AB T6H 2J7","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1975835 Alberta Ltd.,"Calgary, AB T2K 5X4",0621-Directeurs - commerce de détail et de gros,1
,,1992549 Alberta Ltd,"Edmonton, AB T6X 1T4",7305-Surveillants du transport routier et du transport en commun,1
,,2036388 Alberta Ltd.,"Edmonton, AB T5A 5A1",1311-Techniciens en comptabilité et teneurs de livres,1
,,332860 Alberta Ltd.,"Nisku, AB T9E 7W7",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,413877 Alberta Ltd.,"Grassland, AB T0A 1V0",0621-Directeurs - commerce de détail et de gros,1
,,417643 Alberta Ltd. o/a Kastelen Sausage & Fine Meats,"Ardrossan, AB T8G 2G2","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,469426 Alberta Ltd,"Grande Prairie, AB T8V 8H7",0601-Directeurs des ventes corporatives,1
,,607433 Alberta Ltd,"Edmonton, AB T6T 1W6",7305-Surveillants du transport routier et du transport en commun,1
