Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Alberta                                                                    ","Low Wage","1985373 ALBERTA INC.","Calgary, AB T3J 0Z7","64409-Other customer and information services representatives",Unknown,1,1
"Alberta                                                                    ","Low Wage","1999754 ALBERTA LTD.","airdrie, AB T4B 3Z6","62010-Retail sales supervisors",Unknown,2,2
"Alberta                                                                    ","Low Wage","2008804 Alberta Ltd.","Calgary, AB T3H 2Z5","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage","2013000 ALBERTA LTD","Calgary, AB T2H 3B8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2041151 Alberta Ltd.","Bonnyville, AB T9N 2G4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2083867 Alberta Ltd","Calgary, AB T2N 1Z7","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2088673 Alberta Ltd","Calgary, AB T2H 0G3",63200-Cooks,Unknown,2,2
"Alberta                                                                    ","Low Wage","2121574 Alberta Ltd","Blackfalds, AB T0M 0J0",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage","2125198 Alberta Ltd","Grande Prairie, AB T8V 3Y2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","2136367 Alberta Ltd","Edson, AB T7E 1C3","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2136367 Alberta Ltd","Edson, AB T7E 1C3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","2152475 ALBERTA LTD","EDMONTON, AB T6V 1H8","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,2
"Alberta                                                                    ","Low Wage","2155189 ALBERTA LTD.","Stony Plain, AB T7Z 2W7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2161424 ALBERTA INC","EDMONTON, AB T6T 2E2","95101-Labourers in metal fabrication",Unknown,1,2
"Alberta                                                                    ","Low Wage","2223186 Alberta ltd","Calgary, AB T3J 5E8","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2229352 Alberta Ltd.","Sherwood Park, AB T8C 1H5","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2245382 ALBERTA INC","Edmonton, AB T6R 0S7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","2266537 Alberta Inc.","Innisfail, AB T4G 1N7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2268064 ALBERTA  LTD.","Calgary, AB T3J 0Z7","63210-Hairstylists and barbers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2285071 ALBERTA LTD.","CALGARY, AB T3N 1W2","62020-Food service supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage","2330720 Alberta Ltd.","Rocky View  County, AB T4A 0G3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2346728 Alberta Ltd.","Calgary, AB T2M 0H5",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage","2355948 ALBERTA LTD.","CALGARY, AB T3N 2B8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage","2363328 ALBERTA LTD","Edmonton, AB T5T 1L6","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","2375503 ALBERTA LTD.","RED DEER, AB T4P 1X7","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","2375503 ALBERTA LTD.","RED DEER, AB T4P 1X7",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage","2423219 Alberta Ltd","Fort McMurray, AB T9K 2Z7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2432757 Alberta Corp.","Calgary, AB T3N 1A8","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","2432969 Alberta Inc.","Medicine Hat, AB T1B 2H2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","2437870 ALBERTA LTD.","CROSSFIELD, AB T0M 0S0","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"Alberta                                                                    ","Low Wage","2442517 Alberta Ltd","Fort McMurray, AB T9K 2Z7",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage","2450107 ALBERTA INC","CALGARY, AB T3J 5L3","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage","2455164 Alberta Ltd.","Taber, AB T1G 1G6","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","2463259 ALBERTA LTD.","Edmonton, AB T6X 0P2","64200-Tailors, dressmakers, furriers and milliners",Unknown,1,1
"Alberta                                                                    ","Low Wage","2464099 ALBERTA LTD","Calgary, AB T1Y 4E8","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","2469035 Alberta ltd","EDMONTON, AB T6V 0M8","62010-Retail sales supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage","2473487 Alberta Ltd.","Calgary, AB T2Y 5J4",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage","2474775 ALBERTA LTD.","Edmonton, AB T5L 4Z2","62010-Retail sales supervisors",Unknown,1,1
