Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Approved Positions"
Alberta,"High Wage","Prairie Schooner Inn","Brooks, AB T1R 1B8","4165-Health policy researchers, consultants and program officers",1
Alberta,"High Wage","Primco (PWL) Limited","Calgary, AB T2Z 4A2","0213-Computer and information systems managers",1
Alberta,"High Wage","Primco (PWL) Limited","Calgary, AB T2Z 4A2","2171-Information systems analysts and consultants",1
Alberta,"High Wage","Primco (PWL) Limited","Calgary, AB T2Z 4A2","2172-Database analysts and data administrators",1
Alberta,"High Wage","Primco (PWL) Limited","Calgary, AB T2Z 4A2","5241-Graphic designers and illustrators",1
Alberta,"High Wage","PRITAM TRANSPORT LTD","CALGARY, AB T3S 0B5","1241-Administrative assistants",1
Alberta,"High Wage","Prizm Carrier Inc","Edmonton, AB T6X 1T6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Alberta,"High Wage","PURBA ENTERPRISES LTD","Calgary, AB T3J 0J7","1241-Administrative assistants",1
Alberta,"High Wage","Queens Beauty Salon Inc.","Calgary, AB T2B 1N1","0651-Managers in customer and personal services, n.e.c.",1
Alberta,"High Wage","RANCHLAND OUTFITTERS INC.","Elk Point, AB T0A 1A0","6532-Outdoor sport and recreational guides",4
Alberta,"High Wage","Renaissance Cafe Calgary Inc","Calgary, AB T2R 1M7","1123-Professional occupations in advertising, marketing and public relations",1
Alberta,"High Wage","RESIDENTIAL  INSULATION  SPECIALISTS INC","Edmonton, AB T5Y 0N7",7293-Insulators,1
Alberta,"High Wage","Royalz Roofing Inc.","Calgary, AB T3J 4X4","7291-Roofers and shinglers",1
Alberta,"High Wage","s.s.w construction Ltd","Edmonton, AB T6T 0V6",7271-Carpenters,1
Alberta,"High Wage","Sabre Concrete Construction Inc.","Edmonton, AB T6L 1R2","7282-Concrete finishers",4
Alberta,"High Wage","Saihaj Enterprises Ltd","Edmonton, AB T6T 1Z4","7305-Supervisors, motor transport and other ground transit operators",1
Alberta,"High Wage","SAJU HOLDINGS LTD.","CALGARY, AB T1Y 5E2","1221-Administrative officers",1
Alberta,"High Wage","Santa Clara Construction Ltd.","Sherwood Park, AB T8H 1X8",7271-Carpenters,1
Alberta,"High Wage","SEKHON MG TRANSPORT LTD.","Edmonton, AB T6E 5V8","1221-Administrative officers",1
Alberta,"High Wage","Si Senor Drywall LTD.","Calgary, AB T1Y 5T2",7271-Carpenters,1
Alberta,"High Wage","Standard Roofing & Exteriors Ltd.","Grande Prairie, AB T8V 2R8","7291-Roofers and shinglers",5
Alberta,"High Wage","Style Developments Inc.","Priddis, AB T0L 1W0",7271-Carpenters,1
Alberta,"High Wage","SUMMIT CHEVROLET GMC BUICK LTD.","FORT MCMURRAY, AB T9H 4C8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,"High Wage","SWIFT INNOVATIONS INC.","EDMONTON, AB T6N 1L6","0601-Corporate sales managers",1
Alberta,"High Wage","SYNDICATE TRANSPORT LTD.","ROCKY VIEW, AB T1X 0V9","1221-Administrative officers",5
Alberta,"High Wage","SYNDICATE TRANSPORT LTD.","ROCKY VIEW, AB T1X 0V9","7305-Supervisors, motor transport and other ground transit operators",2
Alberta,"High Wage","Tinkoz Inc.","Calgary, AB T2B 0Z6","1221-Administrative officers",1
Alberta,"High Wage","Two Brothers Siding Ltd.","Edmonton, AB T5Z 2H1",7271-Carpenters,5
Alberta,"High Wage","University of Alberta","Edmonton, AB T6G 2R3","4011-University professors and lecturers",2
Alberta,"High Wage","University of Calgary","Calgary, AB T2N 1N4","4011-University professors and lecturers",1
Alberta,"High Wage","Vantage Physiotherapy Clinic Ltd.","Ponoka, AB T4J 1S1",3142-Physiotherapists,1
Alberta,"High Wage","Vincent Jae Logistics Inc.","Calgary, AB T3N 1G1","1221-Administrative officers",1
Alberta,"High Wage","VN King Enterprises Inc.","Calgary, AB T2A 0V1","7204-Contractors and supervisors, carpentry trades",1
Alberta,"High Wage","WELLCOAT PAINTING LTD.","Edmonton, AB T6V 1T3","7294-Painters and decorators (except interior decorators)",3
Alberta,"High Wage","West Point Roofing Inc.","Edmonton, AB T6E 0E3","7291-Roofers and shinglers",1
Alberta,"High Wage","Wicked South Outfitters, LLC","Fairview, AB T0H 1L0","6532-Outdoor sport and recreational guides",3
Alberta,"High Wage","Windermere Veterinary corporation","Edmonton, AB T6W 3S4",3114-Veterinarians,1
Alberta,"High Wage","Wolfe Chevrolet Gmc Buick Canmore Ltd","Canmore, AB T1W 1P2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Alberta,"High Wage","YF Custom Flooring LTD","Edmonton, AB T5T 4H4",7283-Tilesetters,1
Alberta,"Low Wage","10167827 Canada Inc","Coleman, AB T0K 0M0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1034432 Alberta Ltd.","Waskatenau, AB T0A 3P0",6332-Bakers,1
Alberta,"Low Wage","1069712 Alberta Ltd","St. Paul, AB T0A 3A2","6211-Retail sales supervisors",1
Alberta,"Low Wage","1075813 Alberta Ltd.","Westlock, AB T7P  2R",6322-Cooks,1
Alberta,"Low Wage","1080638 alberta ltd","edmonton, AB T5K 0M9","6211-Retail sales supervisors",1
Alberta,"Low Wage","1138816 Alberta Inc.","Claresholm, AB T0L 0T0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1144274 Alberta Ltd.","Mayerthorpe, AB T0E 1N0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1148635 Alberta Ltd.","Clairmont, AB T0H 0W0",6322-Cooks,2
Alberta,"Low Wage","1192661 Alberta Ltd.","Slave Lake, AB T0G 2A4","6311-Food service supervisors",5
Alberta,"Low Wage","1214675 Alberta Ltd","Calgary, AB T2Y 3M7","6211-Retail sales supervisors",1
Alberta,"Low Wage","1246246 Alberta LTD","Edmonton, AB T6E 5P2","1241-Administrative assistants",1
Alberta,"Low Wage","1301911 Alberta Ltd. O/A Dairy Queen","Devon, AB T9G 1Z1","6311-Food service supervisors",1
Alberta,"Low Wage","1303071 Alberta Ltd","Thorhild, AB T0A 3J0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1307208 AB LTD.","EDMONTON, AB T5L 4Y8",6322-Cooks,1
Alberta,"Low Wage","1312640 ALBERTA LTD.","CALGARY, AB T3J 4C9","6311-Food service supervisors",1
Alberta,"Low Wage","1319474 Alberta Ltd.","Hinton, AB T7V 1N1","6312-Executive housekeepers",1
Alberta,"Low Wage","1323771 Alberta Ltd.","Peace River, AB T8S 1M5","6311-Food service supervisors",2
Alberta,"Low Wage","1325207 ALBERTA LTD","DAYSLAND, AB T0B 1A0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1330197 Alberta Ltd. o/a Subway","Leduc, AB T9E 6S7","6311-Food service supervisors",2
Alberta,"Low Wage","1335538 ALBERTA LTD","EDMONTON, AB T6G 3A6","6211-Retail sales supervisors",1
Alberta,"Low Wage","1403816 Alberta INC.","Calgary, AB T2Z 0G4","6311-Food service supervisors",1
Alberta,"Low Wage","1412964 Alberta Ltd.","Sylvan Lake, AB T4S 1A7","6211-Retail sales supervisors",1
Alberta,"Low Wage","1420358 Alberta Ltd o/a Tim Hortons","Edmonton, AB T6K 3X9","6311-Food service supervisors",1
Alberta,"Low Wage","1429176 Alberta Ltd","Edson, AB T7E 1C7","6211-Retail sales supervisors",1
Alberta,"Low Wage","1430801 ALBERTA LTD","Edmonton, AB T6L 6N3",6322-Cooks,1
Alberta,"Low Wage","1441394 Alberta Inc. O/A Domino’s Pizza","Grande Prairie, AB T8V 0V8","6311-Food service supervisors",2
Alberta,"Low Wage","1484818 Alberta Ltd","Edson, AB T7E 1B8","6211-Retail sales supervisors",2
Alberta,"Low Wage","1492739 Alberta Ltd.","Edmonton, AB T6X 0C5","6315-Cleaning supervisors",1
Alberta,"Low Wage","1502675 ALBERTA LTD. O/A CAFE MEDITERRANEAN","Calgary, AB T2R 0T8","6311-Food service supervisors",1
Alberta,"Low Wage","1523921 ALBERTA LTD.","CALGARY, AB T3J 0R6","6315-Cleaning supervisors",1
Alberta,"Low Wage","1529719 Alberta Ltd o/a Craft Beer Market","Calgary, AB T2R 0A5",6322-Cooks,1
Alberta,"Low Wage","1555635 Alberta Ltd.","Red Deer County, AB T4E 1B9","6211-Retail sales supervisors",1
Alberta,"Low Wage","1557860 Alberta Ltd. o/a Macs Convenience Store","Lacombe, AB T4L 2H1","6211-Retail sales supervisors",1
Alberta,"Low Wage","1568739 ALBERTA LTD","EDMONTON, AB T6L 6Z4","1241-Administrative assistants",1
Alberta,"Low Wage","1586773 Alberta Ltd.","Airdrie, AB T4B 0V7",6322-Cooks,1
Alberta,"Low Wage","1594625 Alberta Ltd","fort saskatchewan, AB T8L 0B2","6311-Food service supervisors",2
Alberta,"Low Wage","1596809 Alberta Ltd.","Edmonton, AB T6W 0G9",7292-Glaziers,1
Alberta,"Low Wage","1612993 Alberta Ltd.","Grande Prairie, AB T8V 7Y5","6311-Food service supervisors",1
Alberta,"Low Wage","1622154 ALBERTA LTD","Stettler, AB T0C 2L2","6311-Food service supervisors",1
Alberta,"Low Wage","1622154 ALBERTA LTD","Stettler, AB T0C 2L2",6322-Cooks,1
Alberta,"Low Wage","1625755 Alberta Ltd","EDMONTON, AB T6L 6B9",6322-Cooks,1
Alberta,"Low Wage","1625755 Alberta Ltd. o/a The Punjab East Indian Take Out Sweet & Meat Shop","EDMONTON, AB T6L 6B9",6322-Cooks,2
Alberta,"Low Wage","1657182 Alberta Ltd.","Sturgeon County, AB T8T 0C9","7294-Painters and decorators (except interior decorators)",1
Alberta,"Low Wage","1687452 Alberta Ltd.","Slave Lake, AB T0G 2A0",6322-Cooks,1
Alberta,"Low Wage","1703561 Alberta LTD","edmonton, AB T6L 4H4","1241-Administrative assistants",1
Alberta,"Low Wage","1715139 ALBERTA LTD","Edmonton, AB T6T 0C2","6311-Food service supervisors",2
Alberta,"Low Wage","1726153 Alberta Ltd.","Edmonton, AB T6E 5T5","6311-Food service supervisors",1
Alberta,"Low Wage","1726153 Alberta Ltd.","Edmonton, AB T6E 5T5",6322-Cooks,1
Alberta,"Low Wage","1751531 Alberta Ltd.","Edmonton, AB T6H 1L9","6211-Retail sales supervisors",1
Alberta,"Low Wage","1754686 Alberta Ltd.","Calgary, AB T2J 0P5","6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
Alberta,"Low Wage","1763304 Alberta Ltd","Nisku, AB T9E 0W8","6311-Food service supervisors",1
Alberta,"Low Wage","1764367 Alberta Ltd.","Calgary, AB T3C 0J2","6341-Hairstylists and barbers",1
Alberta,"Low Wage","1765477 Alberta Ltd","Canmore, AB T1W 0A6",6322-Cooks,3
Alberta,"Low Wage","1769871 Alberta Ltd","Edmonton, AB T6W 2N8","6311-Food service supervisors",1
Alberta,"Low Wage","1772399 ALBERTA LTD.","FORT MCMURRAY, AB T9K 1S7",7272-Cabinetmakers,2
Alberta,"Low Wage","1773697 ALBERTA LTD.","EDMONTON, AB T6E 2A2","6211-Retail sales supervisors",1
Alberta,"Low Wage","1809072 ALBERTA LTD","Whitecourt, AB T7S 1R9",6322-Cooks,1
Alberta,"Low Wage","1812944 ALBERTA INC.","SMITH, AB T0G 2B0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1813088 Alberta Ltd","Lethbridge, AB T1K 2P7","6311-Food service supervisors",1
Alberta,"Low Wage","1817542 Alberta Ltd","Sylvan Lake, AB T4S 1G6","6311-Food service supervisors",2
Alberta,"Low Wage","1822953 Alberta Ltd.","Jasper, AB T0E 1E0","6311-Food service supervisors",1
Alberta,"Low Wage","1831950 Alberta Limited","Calgary, AB T3J 3K9",6322-Cooks,2
Alberta,"Low Wage","1837216 Alberta Ltd.","Calgary, AB T2M 2Z6",6322-Cooks,1
Alberta,"Low Wage","1845496 Alberta Ltd.","Calgary, AB T2J 0P6","6311-Food service supervisors",1
Alberta,"Low Wage","1848219 Alberta Ltd","Oyen, AB T0J 2J0","6311-Food service supervisors",1
Alberta,"Low Wage","1850421 Alberta Ltd o/a Joko Convenience","SUNDRE, AB T0M 1X0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1865854 Alberta Ltd.","Leduc, AB T9E 7G3",6321-Chefs,1
Alberta,"Low Wage","1871057 Alberta Inc","Airdrie, AB T4B 1S2",6322-Cooks,1
Alberta,"Low Wage","1876474 Alberta Ltd.","Calgary, AB T2P 1G6",6322-Cooks,1
Alberta,"Low Wage","1878174 Alberta Ltd.","Stony Plain, AB T7Z 2W7","6311-Food service supervisors",1
Alberta,"Low Wage","1880269 Alberta Ltd O/A Edo Japan 167 Ave","Edmonton, AB T6V 1J6",6322-Cooks,1
Alberta,"Low Wage","1881303 Alberta Ltd.","St. Albert, AB T8N 1E8",6322-Cooks,1
Alberta,"Low Wage","1903793 Alberta Ltd.","Chestermere, AB T1X 0R9","6311-Food service supervisors",1
Alberta,"Low Wage","1905004 AB Ltd.","Hanna, AB T0J 1P0","6311-Food service supervisors",2
Alberta,"Low Wage","1908100 AB LTD","Canmore, AB T1W 1L7","6313-Accommodation, travel, tourism and related services supervisors",1
Alberta,"Low Wage","1909335 Alberta Ltd","Calgary, AB T2P 0N7","6211-Retail sales supervisors",1
Alberta,"Low Wage","1909346 AB Ltd","Slave Lake, AB T0G 2A4","6311-Food service supervisors",1
Alberta,"Low Wage","1914090 Alberta Ltd","Edmonton, AB T6T 0C2",6322-Cooks,1
Alberta,"Low Wage","1914098 Alberta Ltd","Edmonton, AB T6W 3R3",6322-Cooks,1
Alberta,"Low Wage","1921358 Alberta Inc.","Canmore, AB T1W 2S9","0631-Restaurant and food service managers",1
Alberta,"Low Wage","1922486 Alberta Ltd","Brooks, AB T1R 1A8","6311-Food service supervisors",2
Alberta,"Low Wage","1925449 Alberta Ltd.","Calgary, AB T2P 1A6",6322-Cooks,1
Alberta,"Low Wage","1934897 Alberta Ltd.","Lacombe, AB T4L 1K5","6311-Food service supervisors",2
Alberta,"Low Wage","1940697 ALBERTA LTD","GRANDE PRAIRIE, AB T8V 6R1","6211-Retail sales supervisors",1
Alberta,"Low Wage","1942316 Alberta Ltd.","Warburg, AB T0C 2T0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1944044 ALBERTA LTD","CALGARY, AB T2K 6G9","6311-Food service supervisors",1
Alberta,"Low Wage","1945178 AB inc.","Chestermere, AB T1X 0P7",6322-Cooks,1
Alberta,"Low Wage","1950051 AB Ltd","Athabasca, AB T9S 0B8","6311-Food service supervisors",1
Alberta,"Low Wage","1951099 Alberta Ltd.","Calgary, AB T2A 6L8",6322-Cooks,1
Alberta,"Low Wage","1952913 Alberta Ltd.","Buck Lake, AB T0C 0T0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1954559 ALBERTA INC.","RED DEER, AB T4N 3Z4","6311-Food service supervisors",2
Alberta,"Low Wage","1955184 Alberta Ltd","Edmonton, AB T5C 2R7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Alberta,"Low Wage","1956987 Alberta Ltd.","Grande Prairie, AB T8W 0K8",6322-Cooks,2
Alberta,"Low Wage","1967417 Alberta Inc.","Okotoks, AB T1S 0B2",6322-Cooks,2
Alberta,"Low Wage","1979001 Alberta Ltd.","Calgary, AB T2N 1N4","6311-Food service supervisors",1
Alberta,"Low Wage","1983475 Alberta Ltd.","Edmonton, AB T5H 3Y5","4214-Early childhood educators and assistants",1
Alberta,"Low Wage","1983795 Alberta Ltd","Okotoks, AB T1S 1J5",6322-Cooks,1
Alberta,"Low Wage","1987415 Alberta Ltd","Edmonton, AB T5T 4V3","6311-Food service supervisors",1
Alberta,"Low Wage","1988887 Alberta Ltd o/a Trochu Gas and Snacks","Trochu, AB T0M 2C0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1990644 Alberta Inc.","Stand Off, AB T0L 1Y0","6211-Retail sales supervisors",1
Alberta,"Low Wage","1997980 Alberta Ltd.","Edmonton, AB T6V 1A8","6311-Food service supervisors",1
Alberta,"Low Wage","1999179 ALBERTA LTD. o/a Fas Gas Plus","MILLET, AB T0C 1Z0","6211-Retail sales supervisors",2
Alberta,"Low Wage","2002093 Alberta Ltd.","Edmonton, AB T6W 3S8",6322-Cooks,2
Alberta,"Low Wage","2009313 Alberta Ltd.","Calgary, AB T2E 3K4",6322-Cooks,1
Alberta,"Low Wage","2012686 Alberta Ltd","Edmonton, AB T5H 0X5","1243-Medical administrative assistants",1
Alberta,"Low Wage","2013000 ALBERTA LTD","Calgary, AB T2H 3B8","6311-Food service supervisors",2
Alberta,"Low Wage","2015283 Alberta Ltd","Red Deer, AB T4R 1L2",6322-Cooks,1
Alberta,"Low Wage","2017372 alberta ltd.","edmonton, AB T5N 4B2","6311-Food service supervisors",1
Alberta,"Low Wage","2023053 ALBERTA LTD.","Edmonton, AB T6H 5C3",6322-Cooks,2
Alberta,"Low Wage","2024730 ALBERTA LTD","Calgary, AB T3N 0E5","6315-Cleaning supervisors",1
Alberta,"Low Wage","2026036 Alberta Ltd","Sherwood Park, AB T8H 1S8","6311-Food service supervisors",1
Alberta,"Low Wage","2028564 Alberta Inc.","Red Deer, AB T4R 2Y8","6311-Food service supervisors",2
Alberta,"Low Wage","2036649 Alberta Ltd","Calgary, AB T2A 5N1","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
Alberta,"Low Wage","2037452 AB LTD.","Calgary, AB T2G 5J5",6322-Cooks,1
Alberta,"Low Wage","2038065 ALBERTA LTD","Red Deer, AB T4N 4A5","6311-Food service supervisors",1
Alberta,"Low Wage","2050198 alberta ltd","lethbridge, AB T1H 6H7","6311-Food service supervisors",2
Alberta,"Low Wage","2050198 alberta ltd","lethbridge, AB T1H 6H7",6322-Cooks,2
Alberta,"Low Wage","2071106 alberta ltd","edmonton, AB T6R 3C2","1241-Administrative assistants",2
Alberta,"Low Wage","2072599 ALBERTA INC.","GRANDE PRAIRIE, AB T8V 1H2","6211-Retail sales supervisors",2
Alberta,"Low Wage","2078153 Alberta Ltd.","Edmonton, AB T6L 6Y7","6311-Food service supervisors",1
Alberta,"Low Wage","2078294 Alberta LTD","Calgary, AB T2H 0L3","6311-Food service supervisors",1
Alberta,"Low Wage","2078496 Alberta Ltd","Edmonton, AB T5Y 3E1",6322-Cooks,1
Alberta,"Low Wage","2084509 Alberta Ltd","Edmonton, AB T5R 5W9",6322-Cooks,2
Alberta,"Low Wage","2086562 AB Ltd.","Calgary, AB T2A 0P7","1311-Accounting technicians and bookkeepers",1
Alberta,"Low Wage","2088298 Alberta Ltd.","Calgary, AB T3J 3J8",6332-Bakers,2
Alberta,"Low Wage","2095311 Alberta Ltd.","Edmonton, AB T6P 1S8","1241-Administrative assistants",1
Alberta,"Low Wage","2096099 Alberta Ltd.","Calgary, AB T2N 2J2",6322-Cooks,1
Alberta,"Low Wage","2098898 ALBERTA LTD","EDMONTON, AB T6W 4B5",6322-Cooks,2
Alberta,"Low Wage","2102813 Alberta Ltd.","Edmonton, AB T5Y 3X6","6211-Retail sales supervisors",1
Alberta,"Low Wage","2103219 Alberta Ltd.","Edmonton, AB T5Y 0S4",6322-Cooks,1
Alberta,"Low Wage","2103909 Alberta Inc","Cochrane, AB T4C 2G4","6311-Food service supervisors",1
Alberta,"Low Wage","2107511 ALBERTA INC","EDMONTON, AB T5K 0P3","6211-Retail sales supervisors",1
Alberta,"Low Wage","2108727 Alberta Ltd.","Edmonton, AB T6K 3Y3","1221-Administrative officers",1
Alberta,"Low Wage","2115810 Albertra Ltd.","Grande Prairie, AB T8V 4H5","6311-Food service supervisors",4
Alberta,"Low Wage","2124759 Alberta Ltd","Leduc, AB T9E 7K6","6311-Food service supervisors",1
Alberta,"Low Wage","2126250 Alberta Inc.","Edmonton, AB T5J 5G9","6311-Food service supervisors",1
Alberta,"Low Wage","2129575 ALBERTA LTD.","Sherwood Park, AB T8A 2G4","6311-Food service supervisors",1
Alberta,"Low Wage","2130791 Alberta Inc.","Canmore, AB T1W 0L5","0631-Restaurant and food service managers",1
Alberta,"Low Wage","2131700 Alberta Ltd","Edmonton, AB T6H 2K7","6211-Retail sales supervisors",2
Alberta,"Low Wage","2136064 Alberta ltd.","Edmonton, AB T6J 2G8",6322-Cooks,2
Alberta,"Low Wage","2137202 Alberta Ltd.","Stony Plain, AB T7Z 2A9","6211-Retail sales supervisors",1
Alberta,"Low Wage","2138154 ALBERTA INC.","Edmonton, AB T5E 5R8","0631-Restaurant and food service managers",1
Alberta,"Low Wage","2140363 Alberta Ltd.","Wabasca, AB T0G 2K0","6311-Food service supervisors",1
Alberta,"Low Wage","2144262 Alberta Ltd o/a South St. Burger","CALGARY, AB T2H 0K9","6311-Food service supervisors",4
