Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Alberta                                                                    ","Low Wage            ","Celestial Immigration and Education Services Ltd","Edmonton, AB T6W 3K1","64409-Other customer and information services representatives",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","CHONLEE LTD","Calgary, AB T3P 0A3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,5
"Alberta                                                                    ","Low Wage            ","CJF MARKETING INC.","EDMONTON, AB T5P 4Y3",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","CJF MARKETING INC.","EDMONTON, AB T5P 4Y3","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Cleaning R Us","Calgary, AB T2C 4P5","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Clique Hospitality Management Inc.","Calgary, AB T3N 0A3","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Clique Hospitality Management Inc.","Calgary, AB T3N 0A3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Daero Inc.","Calgary, AB T1Y 0C2","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Dhillon Truck Repairs Ltd","Calgary, AB T3J 3N7","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Discover Canada Property (DCP) Inc","Edmonton, AB T6H 3V5","14100-General office support workers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Eric Lobo Professional Corporation","Edmonton, AB T6M 0A2",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","FCO-CON LTD","EDMONTON, AB T6J 5L3","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","FEEDBACK RESOURCES INC.","EDMONTON, AB T6A 2L8","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Five Stars Consultancy Inc","Rocky view county, AB T1Z 0J1","75110-Construction trades helpers and labourers",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","Gobind Inc.","Sherwood park, AB T8B 1C8","85121-Landscaping and grounds maintenance labourers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","GTC EDU & IMMIGRATION 2 INC.","Edmonton, AB T5J 3S9",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","GTC EDU & IMMIGRATION INC","Calgary, AB T2G 2B1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Guru Ji International Travels and Tours Ltd.","Edmonton, AB T6E 5T5","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Happy Tire","Acheson, AB T7X 6A4","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Ingraph Limited","Calgary, AB T2E 7J8","73200-Residential and commercial installers and servicers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Inter-Can Immigration Services Inc","Edmonton, AB T6E 5K8",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","J & R LEONG LTD.","Calgary, AB T3H 2Y3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","JMD CANADA LTD.","EDMONTON, AB T6T 0L4","75201-Delivery service drivers and door-to-door distributors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Johnny's pizza & wings Ltd","Airdrie, AB T4B 3K8","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","JOT RAI ENTERPRISES LTD.","EDMONTON, AB T6L 6W4","75110-Construction trades helpers and labourers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","JPR INDUSTRIES INC.","Diamond City, AB T0K 0T0","95101-Labourers in metal fabrication",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","Jully Wang Group Inc.","CALGARY, AB T2B 0X8","64409-Other customer and information services representatives",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","Kingpin Trailers Ltd.","Edmonton, AB T5V 1A1","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Kusinna Restaurant Corp.","Hinton, AB T7V 2B3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","LAABH ENTERPRISES LTD","EDMONTON, AB T6W 1A4","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Labone's Inc /Labone's Kitchen and Bar","LAC LA BICHE, PO BOX 99, AB T0A 2C0","65200-Food and beverage servers",Unknown,1,1
