Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Demandes 
,,Urbina Enterprises Inc,"Edson, AB T7E 1M4",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
,,Uttaranchal Indian Cuisine Inc.,"Calgary, AB T3P 0A3",6322-Cuisiniers,2
,,Vallee Auto body,"Mallaig, AB T0A 2K0",6315-Surveillants des services de nettoyage,1
,,Varga Projects Inc,"Calgary, AB T2X 0E8","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",4
,,Versucci Holdings Ltd,"Banff, AB T1L 1E4",6211-Superviseurs des ventes - commerce de détail,1
,,Waterton Lakes Lodge Inc.,"Waterton Park, AB T0K 2M0",1226-Planificateurs de congrès et d'événements,1
,,Woodbridge Holdings Ltd,"Sherwood Park, AB T8A 4G6",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,1
,  Agriculture primaire,1368548 Alberta Ltd,"Red Deer County, AB T4G 0C9",8431-Ouvriers agricoles,1
,,256961 Alberta Ltd,"Lethbridge, AB T1K 6Z8",8431-Ouvriers agricoles,17
,,966671 Alberta Ltd,"Falher, AB T0H 1M0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",7
,,Attache Stables Ltd.,"Foothills (Calgary), AB T1S 3E7",0821-Gestionnaires en agriculture,1
,,,,"8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Cailliau Farms Ltd,"Enchant, AB T0K 0V0",8431-Ouvriers agricoles,12
,,Donald Gates Holdings Ltd,"Whitecourt, AB T7S 1H5",8431-Ouvriers agricoles,2
,,Gilbee Honey,"Camrose, AB T4V 2N1",0821-Gestionnaires en agriculture,2
,,Greidanus Farms Inc,"Granum, AB T0L 1A0",8431-Ouvriers agricoles,15
,,Gull Valley Greenhouses Ltd,"Blackfalds, AB T0M 0J0",8432-Ouvriers de pépinières et de serres,2
,,Hotchkiss Herbs & Produce,"Rocky View, AB T1X 0J6",8432-Ouvriers de pépinières et de serres,2
,,Meinema Custom Farming Ltd.,"Lacombe, AB T4L 2N3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Northern Honey Bee Farm Ltd.,"Grande Prairie, AB T8X 1R7",8431-Ouvriers agricoles,7
,,,,8611-Manoeuvres à la récolte,5
,,Pasu Farm Canada Ltd.,"Carstairs, AB T0M 0N0",8431-Ouvriers agricoles,1
,,Prairie Gardens & Greenhouses,"Bon Accord, AB T0A 0K0",8431-Ouvriers agricoles,1
,,Prairie Land & Cattle Company Inc.,"Camrose, AB T4V 2M9","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Rio Frio Ranch Ltd,"Okotoks, AB T1S 1A9",8431-Ouvriers agricoles,1
,,Rockstrail Farms Ltd,"Purple Springs, AB T0K 1X0",8431-Ouvriers agricoles,8
,,Spruce Meadows Ltd,"Calgary, AB T2X 4B7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Sundog Organic Farm,"Sturgeon County, AB T0A 1N2",8431-Ouvriers agricoles,4
,,Swan Apiaries Ltd,"High River, AB T1V 1B6",8431-Ouvriers agricoles,12
,,Tremel Inc,"Smoky Lake, AB T0A 3C0",8432-Ouvriers de pépinières et de serres,1
,Résident permanent seulement,1034344 Alberta Inc.,"Leduc, AB T9E 0V6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1689430 Alberta Ltd,"Calgary, AB T2A 4T8",6311-Superviseurs des services alimentaires,1
,,1705070 AB. Ltd.,"Lethbridge, AB T1H 2T1",3114-Vétérinaires,1
,,907262 Alberta Inc.,"Calgary, AB T1Y 7J6",6311-Superviseurs des services alimentaires,1
,,Allied Petroleum Exploration Inc.,"Calgary, AB T2P 3N3",2113-Géoscientifiques et océanographes,1
,,Avleen Skincare & threading Studio Ltd.,"Calgary, AB T3J 3X6",4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle,1
,,Barlow Electrical Services Ltd,"Calgary, AB T3J 2W4",1241-Adjoints administratifs,1
,,Berry Architecture & Associates Ltd,"Red Deer, AB T4N 4B5",2251-Technologues et techniciens en architecture,1
,,Calgary Clean Ltd.,"Calgary, AB T3K 4N9",6315-Surveillants des services de nettoyage,1
,,Chateau Beirut Ltd,"Edmonton, AB T5Z 3P5",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,Coco Brooks Inc.,"Calgary, AB T2B 3S2",6311-Superviseurs des services alimentaires,1
,,Danny Desaulniers Professional Corporation,"Okotoks, AB T1S 0B2",3122-Chiropraticiens,2
,,Design 19 Painter Ltd.,"Edmonton, AB T6R 2E5",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Fox Creek Holdings Inc.,"Fox Creek, AB T0H 1P0",0632-Directeurs des services d'hébergement,1
,,Gdhillon Professional Corporation,"Calgary, AB T3J 4L4",1311-Techniciens en comptabilité et teneurs de livres,1
,,Global Courier Services Ltd.,"Calgary, AB T3J 3Z5",1311-Techniciens en comptabilité et teneurs de livres,1
,,Gurdit Bhullar Professional Corporation,"Calgary, AB T3J 3Z5",1243-Adjoints administratifs médicaux,1
,,HS Sidhu Trucking Ltd.,"Edmonton, AB T6T 0B2",7312-Mécaniciens d'équipement lourd,1
,,J&N Inc,"Calgary, AB T2T 6E6",6311-Superviseurs des services alimentaires,1
,,Jam Hospitality Inc.,"Calgary, AB T3J 4C8",0213-Gestionnaires des systèmes informatiques,1
,,Kade Solutions Inc.,"Calgary, AB T2R 1B2",2283-Évaluateurs de systèmes informatiques,1
,,Kailpur Trucking Ltd,"Edmonton, AB T5A 0A7",1525-Répartiteurs,1
,,,,7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,Kings Safety Consulting LTD,"Edmonton, AB T5T 3X1","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",1
,,Lloyd Home Renovation and Maintenance,"Calgary, AB T2B 3G4",7271-Charpentiers-menuisiers,1
,,Magnum Industries Incorporated,"Edmonton, AB T5N 3R4",7282-Finisseurs de béton,1
,,Marmara Group Ltd,"Edmonton, AB T5T 4H2",1241-Adjoints administratifs,1
,,Oilsands Inspection Services Ltd,"Edmonton, AB T6X 0A9",2173-Ingénieurs et concepteurs en logiciel,1
,,Optimum Wellness Centres Inc,"Calgary, AB T2A 2R1",3122-Chiropraticiens,1
,,Qualitytech Inc.,"Edmonton, AB T6J 4V8",2171-Analystes et consultants en informatique,1
,,R & N LTD.,"Calgary, AB T2V 0L8",6211-Superviseurs des ventes - commerce de détail,1
,,Skyline Furniture Ltd,"Calgary, AB T2B 1N5",1225-Agents aux achats,1
,,Super Lodge Canada Ltd.,"Lethbridge, AB T1J 1M7",1311-Techniciens en comptabilité et teneurs de livres,1
,,Taste of Asia Group Inc.,"Calgary, AB T2A 6T7",6311-Superviseurs des services alimentaires,1
,,Water Valley Electrical Ltd.,"Cochrane, AB T4C 1B6",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
,,Welcome Homes Constructions Inc.,"Edmonton, AB T5Z 3C2",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,"Whistle Stop ""2012"" Ltd.","Mirror, AB T0B 3C0",6322-Cuisiniers,2
,,Wildrose Garments Mfg Ltd,"Edmonton, AB T5B 4W3","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Winfire Hospitality Ltd,"Edmonton, AB T5S 2V2",0631-Directeurs de la restauration et des services alimentaires,1
,,Yellow Pencil Inc,"Edmonton, AB T5J 0X6",2171-Analystes et consultants en informatique,2
Colombie-Britannique,    Haut salaire,0772185 BC Ltd.,"Vancouver, BC V6B 2Z4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,0845803 BC Ltd o/a The Pony,"Pemberton, BC V0N 2L0",6321-Chefs,1
,,"0853176 BC Ltd. O/A The Hive Mediaworks, Inc.","Vancouver, BC V6A 1H9","5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",1
,,0882787 BC Ltd.,"Vancouver, BC V6E 1V8",6321-Chefs,1
,,0897917 BC Ltd.,"Richmond, BC V7A 3W7",7312-Mécaniciens d'équipement lourd,1
,,0917842 BC Ltd.,"Vancouver, BC V6T 0B4",6321-Chefs,1
,,0921868 BC Ltd,"Vancouver, BC V6A 4C1",6322-Cuisiniers,1
,,1052151 BC Ltd.,"Surrey, BC V3W 5T4",7291-Couvreurs et poseurs de bardeaux,2
,,1061563 BC Ltd,"Vancouver, BC V6A 2E5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,,,6222-Acheteurs des commerces de détail et de gros,1
,,12 Kings Pub Inc,"Vancouver, BC V5R 5K6",0631-Directeurs de la restauration et des services alimentaires,1
,,3R Demolition Corp,"Burnaby, BC V5J 1J9",7611-Aides de soutien des métiers et manoeuvres en construction,1
,,655532 BC Ltd.,"Vancouver, BC V6R 2H6",0631-Directeurs de la restauration et des services alimentaires,1
,,662525 B.C. Ltd,"Vancouver, BC V6K 2C2",8262-Pêcheurs indépendants,1
,,898 Investments Incorporated,"Surrey, BC V3W 7S2",7305-Surveillants du transport routier et du transport en commun,6
,,A J Framing Ltd.,"Surrey, BC V3V 7A9",7271-Charpentiers-menuisiers,1
,,A Mamun & Company Inc,"Richmond, BC V6X 1T2",1311-Techniciens en comptabilité et teneurs de livres,1
,,A Plus Cleaning and Janitorial Ltd,"Coquitlam, BC V3K 6W9",6315-Surveillants des services de nettoyage,1
,,Aarc-West Mechanical Insulation (2013) Inc,"Surrey, BC V3S 3M3",7293-Calorifugeurs,1
,,Advanced Seal Limited,"Port Coquitlam, BC V3B 4A3",7292-Vitriers,1
,,Afdon Stone & Tile Ltd,"North Vancouver, BC V7P 3P2","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",2
,,AGS Windows Screen Ltd,"Surrey, BC V3X 2K1",7271-Charpentiers-menuisiers,1
,,Altima Contracting Ltd.,"Vancouver, BC V5X 3X5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,AppBridge Software Inc.,"Vancouver, BC V6B 1H5",2173-Ingénieurs et concepteurs en logiciel,1
,,Appotech Canada Inc.,"Richmond, BC V6X 2T1",2133-Ingénieurs électriciens et électroniciens,1
,,Arco Landscaping Limited,"Burnaby, BC V5C 3W5",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,1
,,ARTEK Services Ltd.,"Surrey, BC V3V 4B7",2281-Techniciens de réseau informatique,1
,,Artisanal Gold Council,"Victoria, BC V8W 1B9",2113-Géoscientifiques et océanographes,1
,,AS2 Framing Ltd.,"Surrey, BC V3W 0K2",7271-Charpentiers-menuisiers,1
,,Asian Drywall Ltd,"Surrey, BC V3V 6Z2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Asiana Market ltd.,"Vancouver, BC V6A 1P7","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Athwal Drywall Ltd,"Vancouver, BC V5X 1G6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Azoua Investment Corp.,"Vancouver, BC V5P 3V8","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,B Tech Electric Ltd,"Surrey, BC V3W 1S5",1311-Techniciens en comptabilité et teneurs de livres,1
,,BC Auto Glass Ltd.,"New Westminster, BC V3L 3E7",7322-Débosseleurs et réparateurs de carrosserie,1
,,BC Conveying Machinery Ltd.,"Richmond, BC V6X 2P8",7312-Mécaniciens d'équipement lourd,1
,,BC Helical Piles Ltd.,"Coquitlam, BC V3K 6Z5","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
,,BC New Style Kitchen Cabinets Inc.,"Surrey, BC V3V 5W9",1221-Agents d'administration,1
,,BCG Global Development Management Inc.,"Vancouver, BC V6E 2S1","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Bear Fruit Produce Ltd,"North Vancouver, BC V7H 2Y5",6211-Superviseurs des ventes - commerce de détail,1
,,Best Royal Consulting Ltd,"Burnaby, BC V5H 2E2","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Biring Bros. Construction Ltd.,"Vancouver, BC V5S 2W2","1213-Superviseurs de commis de bibliothèque, de correspondanciers et d'autres commis à l'information",1
,,Broadbandtv Corp.,"Vancouver, BC V6E 0A6",6221-Spécialistes des ventes techniques - commerce de gros,1
,,C.D.S. Sanitation Ltd.,"North Vancouver, BC V7H 1B5",6315-Surveillants des services de nettoyage,2
,,Canton Garden Restaurant (1993) Inc.,"Chilliwack, BC V2P 2N1",6322-Cuisiniers,1
,,Capoeira Ache Brasil Ltd.,"Vancouver, BC V5W 1K9","5132-Chefs d'orchestre, compositeurs et arrangeurs",1
,,Cascade Stucco Ltd,"Osoyoos, BC V0H 1V5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Castle of Nasher Princess Enterprises Inc.,"Richmond, BC V7C 1H7",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,CCI Learning Solutions Inc.,"Langley, BC V1M 4A6","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,CD Concrete Services Inc.,"Burnaby, BC V5C 2E5",7282-Finisseurs de béton,1
,,Celayix Inc,"Vancouver, BC V6E 2N7",2174-Programmeurs et développeurs en médias interactifs,4
,,Century Twenty One Gas & Heating Co. Ltd.,"Surrey, BC V3M 9Y7",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,,,7313-Mécaniciens en réfrigération et en climatisation,2
,,Cinecure Productions Inc.,"Gibsons, BC V0N 1V5","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,CK Marketing Solutions Inc.,"Vancouver, BC V6B 1P2","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Concost Consultants Inc.,"Burnaby, BC V5J 3J1",2234-Estimateurs en construction,1
,,Connex Global Communications Inc.,"Vancouver, BC V6B 3K4",0621-Directeurs - commerce de détail et de gros,1
,,Cooperage Enterprises Inc,"Port Coquitlam, BC V3B 8B8","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",2
,,Core Mechanical Ltd.,"Vancouver, BC V6A 1H6",7251-Plombiers,1
,,Crown Building Supplies Ltd.,"Surrey, BC V3W 4M7",0714-Directeurs de l'exploitation et de l'entretien d'immeubles,2
,,D&J Education Consulting Inc.,"Surrey, BC V3S 5K3",4033-Conseillers en information scolaire,1
,,D.A. Periera Contracting Ltd.,"Kaleden, BC V0H 1K0",7313-Mécaniciens en réfrigération et en climatisation,1
,,D.C.S. Technologies Inc.,"Surrey, BC V3T 1H1",2281-Techniciens de réseau informatique,1
,,D.J. Drilling (2004) Inc.,"Surrey, BC V3Z 3M3",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Danube Electric Ltd.,"Burnaby, BC V5B 3A6",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,Delta Gymnastics Society,"Delta, BC V4K 3X3",5252-Entraîneurs,1
,,DESIGN SPORTSWEAR LTD.,"Burnaby, BC V5C 3Y6",5241-Designers graphiques et illustrateurs,1
,,DevxSoftware Inc,"New Westminster, BC V3L 5W4",2173-Ingénieurs et concepteurs en logiciel,2
,,Diego A. Solimano Law Corporation,"Vancouver, BC V6E 2Y3",0125-Directeurs d'autres services aux entreprises,1
,,Direct Focus Online Ltd.,"Langley, BC V3A 4G4","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Division 9 Contractors Ltd,"Surrey, BC V3S 8Z8",7204-Entrepreneurs et contremaîtres en charpenterie,1
,,,,7271-Charpentiers-menuisiers,2
,,DNB Investments Inc.,"Vancouver, BC V6K 3E7",0631-Directeurs de la restauration et des services alimentaires,1
,,Dominion Law Group Law Coproration,"Surrey, BC V3S 5K7",1242-Adjoints administratifs juridiques,1
,,Double Negative Canada Productions Ltd.,"Vancouver, BC V5Y 4A6",2172-Analystes de bases de données et administrateurs de données,1
,,,,"5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Dr. Martin Lehr Inc,"Bella Coola, BC V0T 1C0",3411-Assistants dentaires,1
,,Drabek Technologies Ltd.,"Burnaby, BC V5B 3B1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,EJK Enterprises Limited,"North Vancouver, BC V7P 2S3",1225-Agents aux achats,1
,,ELPOL Electrical Services BC Inc,"Surrey, BC V3T 5L9",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
,,Enfield Transport  Ltd,"Aldergrove, BC V4W 2V1",1241-Adjoints administratifs,2
,,Essenlife Bioscience Inc,"Langley, BC V1M 3C9",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Euphorica Solutions Inc.,"Vancouver, BC V5K 1Z3",2174-Programmeurs et développeurs en médias interactifs,1
,,Eye Star Optical Ltd.,"Vancouver, BC V5Z 2M9",1225-Agents aux achats,1
,,Fasttrack Homes Inc.,"Surrey, BC V3S 7Y8",7271-Charpentiers-menuisiers,2
,,Fine Drywall Ltd.,"Surrey, BC V3S 3C3",7271-Charpentiers-menuisiers,1
,,Fine Wood Renovations,"Surrey, BC V3W 3V2",7271-Charpentiers-menuisiers,2
,,Foneshop Communications Inc.,"Surrey, BC V3W 0X1",0621-Directeurs - commerce de détail et de gros,1
,,Garuda Transport Ltd,"Surrey, BC V3V 2J9",1221-Agents d'administration,1
,,Giant Ant Media Inc.,"Vancouver, BC V6A 2Z8","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Ginza Ichiban Cuisine Ltd.,"Quesnel, BC V2J 4C1",6322-Cuisiniers,1
,,Golden Shoreline International Trading Ltd.,"Burnaby, BC V5H 4M1",0621-Directeurs - commerce de détail et de gros,1
,,Golden Tripot Restaurant Limited,"Duncan, BC V9L 1N5",6321-Chefs,1
,,Grand Sequoia Landscape Services Ltd.,"North Vancouver, BC V7P 3T2",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,Green Planet 21 Utility Services Canada,"Vancouver, BC V6B 2Z4",7245-Monteurs de lignes et de câbles de télécommunications,3
,,Greens Organic and Natural Food Market Inc.,"Vancouver, BC V6J 1Z2",6222-Acheteurs des commerces de détail et de gros,1
,,Guardteck Security Corp,"Burnaby, BC V5C 5T5",0114-Directeurs d'autres services administratifs,1
,,H & L Company Consultants Co.,"Vancouver, BC V6B 3H7",1241-Adjoints administratifs,1
,,Harji's Fireplace Manufacturing Ltd.,"Surrey, BC V3W 9Y7",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,HERE Canada Inc.,"Burnaby, BC V5C 0G5",2173-Ingénieurs et concepteurs en logiciel,1
,,Homepro Services Ltd,"North Vancouver, BC V7J 1G4",0712-Gestionnaires et rénovateurs en construction domiciliaire,1
,,iClinic Systems Inc.,"Vancouver, BC V6B 5L1",2173-Ingénieurs et concepteurs en logiciel,1
,,IGO Holiday Ltd,"Richmond, BC V6X 3Z7",0621-Directeurs - commerce de détail et de gros,1
,,Imperial Ceramica Ltd.,"Delta, BC V4C 3L4",7283-Carreleurs,1
,,Insspira Publishing Inc.,"Vancouver, BC V7V 1L2",2175-Concepteurs et développeurs Web,1
,,Instant Drywall Ltd,"Surrey, BC V3W 7K3","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Interior Health Authority,"Kelowna, BC V1Y 0C5",3216-Technologues en échographie,1
,,Iron Spear Inforamtion Security Ltd.,"Maple Ridge, BC V4R 0A4",0213-Gestionnaires des systèmes informatiques,1
,,Isaac Concrete Services Inc.,"Vancouver, BC V5R 4B2",7282-Finisseurs de béton,1
,,Istuary Innovation Labs Inc.,"Vancouver, BC V6Z 2K8",2173-Ingénieurs et concepteurs en logiciel,1
,,J & J Framing Ltd.,"Abbotsford, BC V2T 5W3",7271-Charpentiers-menuisiers,2
,,Jajja Trucking Incorporation,"Surrey, BC V3W 1K6",7305-Surveillants du transport routier et du transport en commun,1
,,Jas Construction Ltd.,"Surrey, BC V3X 1B7",7271-Charpentiers-menuisiers,3
,,Jedway Enterprises Ltd,"Surrey, BC V3Z 3M3","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
,,JJ Stones Ltd,"Burnaby, BC V5C 5V1",2253-Technologues et techniciens en dessin,1
,,K & H Framing Ltd.,"Surrey, BC V3V 6T5",7271-Charpentiers-menuisiers,1
,,Kal Inspection & Truck Repair Ltd.,"Surrey, BC V3V 3X5",1241-Adjoints administratifs,1
