Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,Swal Computers Limited,"EDMONTON, AB T6X 0T2",2175-Concepteurs et développeurs Web,1
,,Symmetry Accounting and Financial Solutions Inc,"EDMONTON, AB T5M 3W1",1311-Techniciens en comptabilité et teneurs de livres,1
,,Taron Construction Ltd.,"CALGARY, AB T2E 8C8",7282-Finisseurs de béton,1
,,Technical Enterprises Ltd.,"Sherwood Park, AB T8A 6K9",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,Thomas Group Inc.,"CALGARY, AB T2E 6W1",1221-Agents d'administration,1
,,TMC Construction Management Inc.,"CALGARY, AB T2M 4B9",1225-Agents aux achats,1
,,Tomco Production Services Ltd,"Rocky Mountain House, AB T4T 1A8",0711-Directeurs de la construction,1
,,Truckco Mechanical Ltd.,"EDMONTON, AB T5S 2G6",7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques,1
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
,,True North Interiors Inc,"CALGARY, AB T2T 6B7",7271-Charpentiers-menuisiers,1
,,Turbo Drill Inc.,"EDMONTON, AB T6W 8W8","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,UA Flooring Ltd,"EDMONTON, AB T5X 6J9",7295-Poseurs de revêtements d'intérieur,4
,,Unice Dental Art Ltd,"Calgary, AB T2G 1H5",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,2
,,University of Alberta,"Edmonton, AB T6G 1K4",4011-Professeurs et chargés de cours au niveau universitaire,3
,,University of Calgary,"CALGARY, AB T2N 1N4",4011-Professeurs et chargés de cours au niveau universitaire,4
,,Valdani Inc,"EDMONTON, AB T6M 2N5",6222-Acheteurs des commerces de détail et de gros,1
,,Visay Technologies Inc,"Edmonton, AB T5Y 0R1",2171-Analystes et consultants en informatique,1
,,VXTECH Solutions Inc.,"CALGARY, AB T3J 0X8",2171-Analystes et consultants en informatique,1
,,W.R. Scott Equipment Ltd.,"Edmonton, AB T6P 1N8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Wallace & Carey Inc,"Calgary, AB T2K 5R9","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,"WestJet, an Alberta Partnership","Calgary, AB T2E 3J1","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",2
,,White Eagle Homes Ltd,"Edmonton, AB T5Z 3S7",7272-Ébénistes,2
,,Wilson ROA Professional Corporation,"EDMONTON, AB T6R 2A9",2211-Technologues et techniciens en chimie,1
,,Wolverine Excavating & Demolition Inc.,"STURGEON COUNTY, AB T8T 0A7",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,Zen Living Ltd,"Calgary, AB T2C 1Z5",7272-Ébénistes,1
,   Bas salaire,1011248 Alberta Ltd.,"Edmonton, AB T5G 0P2",6311-Superviseurs des services alimentaires,1
,,101145697 Saskatchewan Ltd o/a Bow Trail Husky Market,"Calgary, AB T2A 0W3",6211-Superviseurs des ventes - commerce de détail,2
,,1013224 Alberta Ltd,"Sherwood Park, AB T8B 1M6",6311-Superviseurs des services alimentaires,2
,,1015452 Alberta Ltd. o/a Domino's Pizza,"Brooks, AB T1R 1A8",6311-Superviseurs des services alimentaires,1
,,1028344 Alberta Ltd. o/a Subway,"Vegreville, AB T9C 1Z1",6311-Superviseurs des services alimentaires,1
,,1047418 BC LTD,"Grande Prairie, AB T8W 0G9",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,1059297 Alberta Ltd,"Fort McMurray, AB T9H 5E7",6211-Superviseurs des ventes - commerce de détail,2
,,1059687 Alberta Ltd,"Edmonton, AB T5J 1J5",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1062080 Alberta Ltd. o/a Bigstone ESSO,"Wabasca, AB T0G 2K0",6211-Superviseurs des ventes - commerce de détail,1
,,1071780 Alberta Ltd,"Red Deer, AB T4N 4E3",6311-Superviseurs des services alimentaires,1
,,1072887 Alberta Ltd,"Edmonton, AB T6G 2J7",6311-Superviseurs des services alimentaires,1
,,1075813 Alberta Ltd,"Westlock, AB T7P 2R8",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1080638 Alberta Ltd,"Edmonton, AB T6R 3S9",6211-Superviseurs des ventes - commerce de détail,1
,,1092192 Alberta Ltd o/a Dairy Queen Okotoks,"Okotoks, AB T1S 1Z6",6311-Superviseurs des services alimentaires,1
,,1105245 Alberta Ltd,"Edmonton, AB T5L 1S5","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",2
,,1107503 Alberta Ltd,"Bonnyville, AB T9N 2H8",6322-Cuisiniers,1
,,1129630 Alberta Ltd.,"Edmonton, AB T6M 0E4",6211-Superviseurs des ventes - commerce de détail,1
,,1134326 Alberta Ltd,"Calgary, AB T2H 0L9",6311-Superviseurs des services alimentaires,1
,,1136584 ALBERTA LTD.,"EDMONTON, AB T5Y 0E9",6211-Superviseurs des ventes - commerce de détail,1
,,1145701 Alberta Inc,"Calgary, AB T2T 1E7",6316-Surveillants des autres services,1
,,1148635 Alberta Ltd O/a Clairmont Husky Travel Center,"Clairmont, AB T0H 0W0",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1151178 Alberta Ltd o/a Western Valley Inn,"Valleyview, AB T0H 3N0",6322-Cuisiniers,1
,,1151871 Alberta Ltd,"Edmonton, AB T6V 1B3",0631-Directeurs de la restauration et des services alimentaires,1
,,1153238 Alberta Ltd.,"Calgary, AB T2C 2X3","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,1158642 Alberta Ltd,"Canmore, AB T1W 2H4",6211-Superviseurs des ventes - commerce de détail,2
,,1165961 Alberta Ltd.,"BENTLEY, AB T0C 0J0",6211-Superviseurs des ventes - commerce de détail,1
,,1167202 Alberta Ltd,"Jasper, AB T0E 1E0",6322-Cuisiniers,4
,,1174352 Alberta Ltd.,"Calgary, AB T3J 5K3",6211-Superviseurs des ventes - commerce de détail,1
,,1197988 Alberta Ltd,"Calgary, AB T2J 0P5",6311-Superviseurs des services alimentaires,1
,,1207201 Alberta Ltd,"Viking, AB T0B 4N0",6211-Superviseurs des ventes - commerce de détail,1
,,1207320 Alberta Ltd,"Calgary, AB T3J 0J1",1211-Superviseurs de commis de bureau et du personnel de soutien administratif,1
,,1214675 Alberta Ltd.,"Calgary, AB T3K 0T2",6211-Superviseurs des ventes - commerce de détail,1
,,1218884 Alberta Inc.,"CALGARY, AB T3E 0C2",6311-Superviseurs des services alimentaires,1
,,1226151 Alberta Ltd o/a SanRemo Italian Bistro,"St. Albert, AB T8N 1E4",6311-Superviseurs des services alimentaires,1
,,1227602 Alberta Ltd o/a Saddleridge Payless Auto Parts,"CALGARY, AB T1Y 6C4",1221-Agents d'administration,1
,,1243211 Alberta Ltd,"Strathmore, AB T1P 1W8",6315-Surveillants des services de nettoyage,1
,,1261557 Alberta Ltd o/a Edo Japan,"Edmonton, AB T5K 0L5",6311-Superviseurs des services alimentaires,2
,,1261843 Alberta Ltd. o/a Douros Pizza & Steak House,"Claresholm, AB T0L 0T0",6311-Superviseurs des services alimentaires,1
,,1288266 Alberta Ltd,"Edmonton, AB T5T 6J6",6311-Superviseurs des services alimentaires,2
,,1290296 Alberta Ltd.,"Nanton, AB T0L 1R0",6311-Superviseurs des services alimentaires,1
,,1298045 Alberta Ltd.,"Grande Prairie, AB T8V 2L3",6311-Superviseurs des services alimentaires,1
,,1306565 Alberta Ltd,"Calgary, AB T3H 0E2",6311-Superviseurs des services alimentaires,1
,,1311098 Alberta Ltd,"Edmonton, AB T6T 1V9",6322-Cuisiniers,2
,,1312383 AB Ltd,"Coalhurst, AB T0L 0V0",6211-Superviseurs des ventes - commerce de détail,1
,,1321995 Alberta Ltd.,"Drayton Valley, AB T7A 0A5",6311-Superviseurs des services alimentaires,1
,,1333614 Ab Ltd.,"Calgary, AB T2E 3R5",6211-Superviseurs des ventes - commerce de détail,1
,,1342588 Alberta Ltd.,"CALGARY, AB T3C 0J2",6322-Cuisiniers,2
,,1343695 Alberta Ltd,"Edmonton, AB T6E 5T5",6211-Superviseurs des ventes - commerce de détail,1
,,1344864 Alberta Ltd o/a Opus Restaurant and Bar,"Edmonton, AB T5T 2K6",6311-Superviseurs des services alimentaires,1
,,1350720 Alberta Ltd,"Grande Prairie, AB T8W 0G9",6322-Cuisiniers,3
,,1353055 Alberta Ltd o/a Kimchi House Korean Restaurant,"Jasper, AB T0E 1E0",6322-Cuisiniers,1
,,1364465 Alberta Ltd,"Edmonton, AB T6X 0A9",6311-Superviseurs des services alimentaires,2
,,1379532 Alberta Ltd,"Okotoks, AB T1S 1A9",6311-Superviseurs des services alimentaires,1
,,1380615 Alberta Ltd,"Edmonton, AB T6L 6L2",6211-Superviseurs des ventes - commerce de détail,1
,,1407526 Alberta Ltd,"OLDS, AB T4H 1E6",6322-Cuisiniers,1
,,1416311 Alberta Ltd.,"Valleyview, AB T0H 3N0",6211-Superviseurs des ventes - commerce de détail,1
,,1419150 Alberta Ltd.,"BANFF, AB T1L 1E1",6311-Superviseurs des services alimentaires,1
,,1422268 Alberta Ltd,"Edmonton, AB T5G 0P2",6211-Superviseurs des ventes - commerce de détail,1
,,1427730 Alberta Ltd.,"Jasper, AB T0E 1E0",6315-Surveillants des services de nettoyage,2
,,1430499 Alberta Ltd operating multiple businesses,"Claresholm, AB T0L 0T0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",3
,,1430616 Alberta Ltd,"Darwell, AB T0E 0L0",6211-Superviseurs des ventes - commerce de détail,1
,,1441878 Alberta Ltd. o/a Rusticana Grocery,"CANMORE, AB T1W 2B3",6311-Superviseurs des services alimentaires,1
,,1447991 Alberta Ltd.,"Edmonton, AB T6J 2G8",6322-Cuisiniers,1
,,1455878 Alberta Ltd,"Edmonton, AB T5H 2S1",6311-Superviseurs des services alimentaires,1
,,1458954 Alberta Ltd,"Fort McMurray, AB T9K 0M3",6311-Superviseurs des services alimentaires,2
,,1464520 Alberta Ltd,"Sundre, AB T0M 1X0",6311-Superviseurs des services alimentaires,1
,,1473398 Shanghai Grill Restaurant Ltd,"Edmonton, AB T5M 4G3",6322-Cuisiniers,1
,,1475691 Alberta Ltd,"Calgary, AB T2H 3B8",6311-Superviseurs des services alimentaires,1
,,1477279 Alberta Ltd,"Peace River, AB T8S 1R2",6211-Superviseurs des ventes - commerce de détail,1
,,1480533 Alberta Ltd.,"Lethbridge, AB T1K 2R2",6211-Superviseurs des ventes - commerce de détail,2
,,1482465 Alberta Ltd.,"Leduc, AB T9E 8N4",6311-Superviseurs des services alimentaires,1
,,1488699 Alberta Ltd.,"EDMONTON, AB T6M  2T","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,1505070 Alberta Ltd,"Hinton, AB T7V 2A2",6211-Superviseurs des ventes - commerce de détail,1
,,1506894 Alberta Ltd,"KITSCOTY, AB T0B 2P0",6311-Superviseurs des services alimentaires,1
,,1506975 Alberta Ltd,"Bonnyville, AB T9N 0H3",6322-Cuisiniers,1
,,1515134 Alberta Ltd,"Calgary, AB T2E 2M7",7272-Ébénistes,1
,,1527176 AB Ltd o/a Opa Souvlaki,"Grande Prairie, AB T8W 0C7",6311-Superviseurs des services alimentaires,1
,,1534841 Alberta Ltd,"Sherwood Park, AB T8B 1M1",6322-Cuisiniers,2
,,1541466 Alberta Inc,"Calgary, AB T3E 7C4",6311-Superviseurs des services alimentaires,1
,,1543707 AB Ltd,"Onoway, AB T0E 1V0",6211-Superviseurs des ventes - commerce de détail,1
,,1551692 Alberta Ltd.,"Black Diamond, AB T0L 0H0",6211-Superviseurs des ventes - commerce de détail,1
,,1555229 Alberta Ltd,"Calgary, AB T2H 0K9",1221-Agents d'administration,1
,,1558624 Alberta Ltd,"Rocky View, AB T4A 0G3",0631-Directeurs de la restauration et des services alimentaires,1
,,1558707 Alberta Ltd.,"EDMONTON, AB T6E 5K8",7331-Installateurs de brûleurs à l'huile et à combustibles solides,1
,,1568079 Alberta Ltd,"Calgary, AB T3E 0C3",6311-Superviseurs des services alimentaires,1
,,1591841 Alberta Ltd.,"ST. ALBERT, AB T8N 2G4",6322-Cuisiniers,2
,,1592295 Alberta Ltd,"Edmonton, AB T6H 1E7",6315-Surveillants des services de nettoyage,1
,,1609324 AB Ltd,"EDMONTON, AB T6W 0Y3",6311-Superviseurs des services alimentaires,1
,,1614254 Alberta Ltd,"Grande Prairie, AB T8W 2V9",6311-Superviseurs des services alimentaires,1
,,1615389 Alberta Inc.,"Calgary, AB T2C 5E9",6322-Cuisiniers,1
,,1615418 AB Inc,"Okotoks, AB T1S 0B2",6322-Cuisiniers,2
,,1616533 Alberta Ltd,"CALGARY, AB T3A 0E2",6322-Cuisiniers,1
,,1623939 Alberta Ltd,"Innisfail, AB T4G 1C2",6311-Superviseurs des services alimentaires,1
,,1625755 Alberta Ltd.,"Edmonton, AB T6L 6B9","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,1640782 Alberta Ltd,"Calgary, AB T3H 5T8",6311-Superviseurs des services alimentaires,1
,,1647016 Alberta Ltd. o/a Han Corea Restaurant,"Calgary, AB T2H 0T2",6322-Cuisiniers,1
,,1660097 Alberta Ltd,"CALGARY, AB T2S 1W7",6322-Cuisiniers,1
,,1665363 Alberta Ltd.,"CALGARY, AB T2X 0M5",6322-Cuisiniers,1
,,1668278 Alberta Ltd,"Lac La Biche, AB T0A 2C1",6211-Superviseurs des ventes - commerce de détail,1
,,1670210 Alberta Ltd,"St. Albert, AB T8N 5N6",6311-Superviseurs des services alimentaires,1
,,1671788 Alberta Ltd,"Edmonton, AB T6J 6V1",6311-Superviseurs des services alimentaires,1
,,1672931 Alberta Ltd,"BONNEYVILLE, AB T9N 1Z6",6322-Cuisiniers,3
,,1682128 Alberta Ltd.,"CALGARY, AB T2N 3P7",6311-Superviseurs des services alimentaires,1
,,1684316 Alberta Ltd.,"Edmonton, AB T6E 5T5",6311-Superviseurs des services alimentaires,1
,,1685312 Alberta Ltd,"Clairmont, AB T0H 0W1",6311-Superviseurs des services alimentaires,1
,,1688733 Alberta Corp,"Rocky View, AB T4A 0G3",6322-Cuisiniers,3
,,1690500 Alberta Ltd,"Calgary, AB T2E 0C3",6311-Superviseurs des services alimentaires,1
,,1692006 Alberta Ltd.,"GRANDE PRAIRIE, AB T8V 6H7",6322-Cuisiniers,4
,,1693312 Alberta Ltd.,"Calgary, AB T3K 5Z7",6211-Superviseurs des ventes - commerce de détail,1
,,1701057 AB Ltd,"Calgary, AB T3K 0P5",6311-Superviseurs des services alimentaires,1
,,1701735 Alberta Inc.,"Edmonton, AB T5K 0P1",6322-Cuisiniers,2
,,1705629 Alberta Ltd,"Spruce Grove, AB T7X 0C8",6311-Superviseurs des services alimentaires,1
,,1708973 Alberta Ltd. o/a Pizza Hut,"GRANDE PRAIIIE, AB T8V 6W7",6311-Superviseurs des services alimentaires,2
,,1718497 Alberta Ltd.,"Edmonton, AB T5T 5L9",6311-Superviseurs des services alimentaires,2
,,,,6322-Cuisiniers,2
,,1721842 Alberta Ltd.,"EDMONTON, AB T5T 4K5",6311-Superviseurs des services alimentaires,2
,,1724000 Alberta Ltd.,"Red Deer, AB T4N 3T2",6322-Cuisiniers,1
,,1727540 Alberta Ltd.,"Lethbridge, AB T1K 2P7","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,1731284 Alberta Ltd.,"CALGARY, AB T2P 0S7",6311-Superviseurs des services alimentaires,1
,,1739838 Alberta Ltd,"Calgary, AB T3C 1S7",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1740090 Alberta Ltd. O/A West End Grocery,"HINTON, AB T7V 1M6",6211-Superviseurs des ventes - commerce de détail,1
,,1744909 Alberta Inc. o/a Soban Korean Japanese Cuisine,"Whitecourt, AB T7S 1A1",6322-Cuisiniers,1
,,1748301 Alberta Ltd.,"Edmonton, AB T6E 5T5",6321-Chefs,1
,,1766638 Alberta Ltd,"Edmonton, AB T6L 3S1",6322-Cuisiniers,1
,,1771292 Alberta Ltd. o/a Cora Breakfast & Lunch,"Fort McMurray, AB T9H 5G2",6322-Cuisiniers,1
,,1773697 Alberta Ltd,"EDMONTON, AB T6E 1Z3",6211-Superviseurs des ventes - commerce de détail,1
,,1777154 Alberta Ltd,"Wainwright, AB T9W 1B3",6211-Superviseurs des ventes - commerce de détail,1
,,,,6322-Cuisiniers,1
,,1778105 Alberta Ltd.,"Calgary, AB T2G 2A4",6311-Superviseurs des services alimentaires,1
,,1789885 Alberta Ltd.,"Calgary, AB T2A 7X6",6322-Cuisiniers,1
,,1796338 Alberta Ltd.,"Edmonton, AB T5T 5Z7",6311-Superviseurs des services alimentaires,2
,,,,6322-Cuisiniers,1
,,1801815 Alberta Ltd.,"CALGARY, AB T3E 6K6",6322-Cuisiniers,1
,,1814747 AB Ltd o/a Mico's Liquor Store,"EDMONTON, AB T6X 1L6",6211-Superviseurs des ventes - commerce de détail,1
,,1816884 Alberta Ltd.,"LETHBRIDGE, AB T1J 1Z9",6322-Cuisiniers,1
,,1822953 Alberta Ltd.,"Edmonton, AB T5S 2X4",6311-Superviseurs des services alimentaires,2
,,1827943 Alberta Ltd.,"Beaumont, AB T4X 0G2",6311-Superviseurs des services alimentaires,1
,,1835763 Alberta Ltd.,"Edmonton, AB T5T 6N6",6311-Superviseurs des services alimentaires,2
,,1837216 Alberta Ltd,"Calgary, AB T2M 2Z6",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1838176 Alberta Ltd.,"Calgary, AB T2N 4S5",6322-Cuisiniers,1
,,1848219 Alberta Ltd. o/a Subway Restaurant,"Calgary, AB T3N 0N8",6311-Superviseurs des services alimentaires,2
,,1849908 Alberta Inc,"Calgary, AB T2A 7W7",6311-Superviseurs des services alimentaires,1
,,1859605 Alberta Ltd,"Edmonton, AB T6E 5S1",6311-Superviseurs des services alimentaires,1
,,1871057 Alberta Inc. o/a Paul's Pizza and Steak House,"Airdrie, AB T4B 1S2",6322-Cuisiniers,1
,,1881303 Alberta Ltd.,"St. Albert, AB T8N 1E8",6322-Cuisiniers,1
,,1889773 Alberta Ltd,"Calgary, AB T2H 0L9",6322-Cuisiniers,2
,,1894602 Alberta Ltd.,"Olds, AB T4H 1E2",6315-Surveillants des services de nettoyage,1
,,1898487 ALBERTA LTD.,"Drayton Valley, AB T7A 1S8",6322-Cuisiniers,2
,,1902335 Alberta Ltd.,"Edmonton, AB T6C 0X9",6311-Superviseurs des services alimentaires,2
,,1903508 Alberta Inc.,"CHESTERMERE, AB T1X 0C1",6311-Superviseurs des services alimentaires,1
,,1904969 Alberta Ltd.,"Red Deer, AB T4N 1V1",6322-Cuisiniers,1
,,1905004 Alberta Ltd,"LETHBRIDGE, AB T0J 0C6",6311-Superviseurs des services alimentaires,3
,,1914090 Alberta Ltd.,"Beaumont, AB T4X 0G2",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1914098 Alberta Ltd,"Beaumont, AB T4X 0G2",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,2
,,1919111 Alberta Ltd,"Red Deer, AB T4R 1N9",6311-Superviseurs des services alimentaires,1
,,1922136 Alberta Inc.,"Camrose, AB T4V 0K1",6311-Superviseurs des services alimentaires,1
,,1923322 Alberta Inc,"Edmonton, AB T6R 2B3",6341-Coiffeurs et barbiers,1
,,1923849 Alberta Ltd.,"CALGARY, AB T2W 0K1",6311-Superviseurs des services alimentaires,1
,,1930013 Alberta Ltd. O/a Quiznos Sub,"EDMONTON, AB T6H 4L4",6311-Superviseurs des services alimentaires,1
,,1933541 Alberta Ltd,"Edmonton, AB T5B 0R8",6311-Superviseurs des services alimentaires,1
,,1948119 Alberta Ltd.,"EDMONTON, AB T5J 1G1",6311-Superviseurs des services alimentaires,1
,,1952097 Alberta Ltd.,"Edmonton, AB T6E 5T5",6322-Cuisiniers,2
,,1952197 Alberta Ltd.,"EDMONTON, AB T5T 6W1",6311-Superviseurs des services alimentaires,1
,,1953221 Alberta Ltd.,"Lethbridge, AB T1K 6Z3",6311-Superviseurs des services alimentaires,1
,,1961336 Alberta Ltd. o/a Squirrely's Gas Bar,"Lac La Biche, AB T0A 2C0",6211-Superviseurs des ventes - commerce de détail,1
,,1963809 Alberta Ltd.,"Edmonton, AB T6C 3P9",6311-Superviseurs des services alimentaires,1
,,,,6322-Cuisiniers,1
,,1967417 Alberta Inc.,"Okotoks, AB T1S 0B2",6322-Cuisiniers,1
,,1975275 Alberta Ltd.,"Calgary, AB T2J 0P6",6311-Superviseurs des services alimentaires,1
,,1977365 Alberta Ltd.,"Calgary, AB T2S 0B4",6311-Superviseurs des services alimentaires,1
,,1979007 Alberta Ltd.,"Calgary, AB T2H 0J3",6311-Superviseurs des services alimentaires,2
,,1980847 Alberta Ltd.,"FAIRVIEW, AB T0H 1L0",6311-Superviseurs des services alimentaires,2
,,1983668 Alberta Ltd,"RED DEER, AB T4P 0A9",6315-Surveillants des services de nettoyage,1
,,1987458 Alberta Ltd.,"AIRDRIE, AB T4B 3G6",6311-Superviseurs des services alimentaires,1
,,1995602 Alberta Ltd,"EDMONTON, AB T5Y 2M9",6322-Cuisiniers,2
,,1999754 Alberta Ltd.,"AIRDRIE, AB T4B 0P8",6211-Superviseurs des ventes - commerce de détail,1
