"Employers Who Were Issued a Positive Labour Market Impact Assessment (LMIA) by Program Stream, National Occupational Classification (NOC) 2011 and Business Location, April to June 2022",b,c,d,e,f,g,h
Ontario,   Low Wage,JUNVIR INVESTMENTS LIMITED,"Toronto, ON M4W 2E4",6332-Bakers,Unknown,1,2
Ontario,   Low Wage,K & J Trude Holdings Inc.,"Collingwood, ON L9Y 4H8",6311-Food service supervisors,Unknown,2,2
Ontario,   Low Wage,K & P Enterprises Inc.,"North York, ON M3J 3N3",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,K&B CHICKEN SHOP INC,"Angus, ON L0M 1B4",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,K.PLAHA INVESTMENTS LTD.,"SCARBOROUGH, ON M1H 2V6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,KAFLEACHARYA DINNER INC.,"Stoney Creek, ON L8J 3Z6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Kagibana Foods Inc.,"Kincardine, ON N2Z 2C5",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Kamiya Hairdressing Inc.,"Toronto, ON M5B 2R6",6341-Hairstylists and barbers,Unknown,1,1
Ontario,   Low Wage,Kapila Transport Inc,"Ayr, ON N0B 1E0",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,Karanamin Inc.,"Caledon, ON L7E 4H6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Katsu Express Ltd.,"London, ON N6A 5M1",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,KB Rogers Centre Inc,"Toronto, ON M5V 3V3",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,kb woodbridge inc,"woodbridge, ON L4H 3A5",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Kerala Cuisine Inc.,"Niagara Falls, ON L2G 6A1",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Khuwaja Investment Inc.,"Milton, ON L6R 3Y2",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Kick Start Therapy Inc.,"Brampton, ON L6R 0Y7",3237-Other technical occupations in therapy and assessment,Unknown,1,1
Ontario,   Low Wage,King Station Limited Partnership,"Concord, ON L4K 0B2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,KINGS HOSPITALITY INC,"Etobicoke, ON M9W 6A2",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Kinhao Sushi Asian Cuisine,"Sudbury, ON P3E 4Z6",6332-Bakers,Unknown,1,1
Ontario,   Low Wage,KINTON RAMEN 1 INC.,"TORONTO, ON M5T 1L1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Kinton Ramen 10 Inc.,"Scarborough, ON M1P 5B7",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Kiov Incorporated McDonalds,"Sarnia, ON N7T 5V8",6311-Food service supervisors,Unknown,1,6
Ontario,   Low Wage,KK INC.,"Perth, ON K7H 3A7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,KNIGHTQUEST STABLES INC,"MISSISSAUGA, ON L5M 6E9",6563-Pet groomers and animal care workers,Unknown,1,3
Ontario,   Low Wage,Kochin Kitchen Inc.,"Ottawa, ON K1N 7E5",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Kodiak Lawncare Inc,"Stittsville, ON K2S 2B8",8612-Landscaping and grounds maintenance labourers,Unknown,1,8
Ontario,   Low Wage,Kona Walkerville Inc,"Windsor, ON N8Y 1E2",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Kos cafe and Restaurant,"Toronto, ON M5R 3G9",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Kostas Greek Bakery Ltd.,"Scarborough, ON M1R 4E4",6332-Bakers,Unknown,1,1
Ontario,   Low Wage,KOTHUR INC,"TORONTO, ON M4Y 1Z9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,KOTHUR INDIAN RESTAURANT INC.,"LONDON, ON N5Z 1T9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,KS  City hall inc,"Toronto, ON M5H 3M9",6322-Cooks,Unknown,2,2
Ontario,   Low Wage,L G Graham Holdings Inc.,"Kitchener, ON N2A 3Z3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,La Bakeria INC,"Toronto, ON M6J 1E8",6321-Chefs,Unknown,1,1
Ontario,   Low Wage,LAGO MARINA INC.,"Etobicoke, ON M8V 4G1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Lais Hotel Properties Limited,"Niagara on the Lake, ON L0S 1J0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,10
Ontario,   Low Wage,Lakeside Catering Services Inc,"Huntsville, ON P1H 2J6",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,LANDMARK KITCHEN CONCEPTS LTD,"Mississauga, ON L5L 5S5",7272-Cabinetmakers,Unknown,1,1
Ontario,   Low Wage,LAPTON TECHNOLOGY LTD.,"Arthur, ON N0G 1A0",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Lawlor Enterprises Inc.,"Tottenham, ON L0G 1W0",6311-Food service supervisors,Unknown,3,3
Ontario,   Low Wage,Le Plato ltd,"Toronto, ON M4J 1L2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,LES ATELIERS BEAU-ROC INC.,"Vars, ON K0A 3H0",9417-Machining tool operators,Unknown,1,1
Ontario,   Low Wage,Little Caesars Pizza,"Oshawa, ON L1G 4W9",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,LOVELY PAO INC.,"GUELPH, ON N1K 1S5",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,LOVELY PAO INC.,"GUELPH, ON N1K 1S5",6332-Bakers,Unknown,1,1
Ontario,   Low Wage,M S S STEEL INC.,"Brampton, ON L6W 3N5",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,MADHUBANI CATERING & RESTAURANT INC,"BRAMPTON, ON L6R 3T4",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Magadhi Inc.,"Brampton, ON L6Y 0L8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Magnones at Blue Inc,"The Blue Mountains, ON L9Y 0V2",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,MAHANT CORPORATION O/A SUBWAY SANDWICHES & SALADS,"Barrie, ON L4M 3C2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MAHEK BEAUTY SALON INC.,"Etobicoke, ON M9V 2X5",6341-Hairstylists and barbers,Unknown,1,1
Ontario,   Low Wage,Mahi Enterprise Ltd,"Rama, ON L3V 6H6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maizon Inc,"Toronto, ON M9B 6H7",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,MANBA KRUPA CORPORATION,"Pembroke, ON K8A 6W5",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MANGALAM CATERINGS PLUS LTD.,"MISSISSAUGA, ON L4T 2H5",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Manji Trading Inc,"North York, ON M3N 1W8",6222-Retail and wholesale buyers,Unknown,1,1
Ontario,   Low Wage,Manousha Inc.,"Mississauga, ON L5N 0G5",6332-Bakers,Corporation,1,1
Ontario,   Low Wage,Maple Dips Incorporated,"Seguin, ON P2A 2W8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Ontario,   Low Wage,Masonal Stone Inc.,"Milverton, ON N0K 1M0",7452-Material handlers,Unknown,1,5
Ontario,   Low Wage,Master Woodworking Centre Ltd.,"Orangeville, ON L9W 3L1",9437-Woodworking machine operators,Unknown,1,1
Ontario,   Low Wage,Max & Lion Production Inc,"Brampton, ON L7A 1B6",6332-Bakers,Unknown,1,1
Ontario,   Low Wage,MAYA618 INCORPORATED,"Oakville, ON L6H 6Z9",6322-Cooks,Unknown,2,4
Ontario,   Low Wage,MayuranG Inc,"Brantford, ON N3T 2H8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,MB Scarborough Inc.,"Scarborough, ON M1K 2S3",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,McCloskey International Ltd.,"Keene, ON K9J 0G6",7237-Welders and related machine operators,Unknown,1,12
Ontario,   Low Wage,McDonalds Restaurant,"Goderich, ON N7A 4E7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,McDonalds Restaurant,"Kincardine, ON N2Z 2G1",6311-Food service supervisors,Unknown,2,7
Ontario,   Low Wage,Mcewan Enterprises Inc.,"Toronto, ON M3C 0H7",6321-Chefs,Unknown,1,5
Ontario,   Low Wage,Mcewan Enterprises Inc.,"Toronto, ON M3C 0H7",6322-Cooks,Unknown,1,17
Ontario,   Low Wage,McSound Investmnents Inc.,"Owen Sound, ON N4K 5S2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,MEAFORD PETROLEUM INC.,"Meaford, ON N4L 1C5",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MENON LAW PROFESSIONAL CORPORATION,"MISSISSAUGA, ON L4T 2T7",1242-Legal administrative assistants,Unknown,1,1
Ontario,   Low Wage,Metal Tronics Inc.,"Mississauga, ON L4V 1L2","7384-Other trades and related occupations, n.e.c.",Unknown,1,1
Ontario,   Low Wage,Metcalf Food & Beverage Inc.,"Scarborough, ON M1H 2A3",6322-Cooks,Unknown,1,6
Ontario,   Low Wage,Metex Heat Treating Ltd,"Brampton, ON L6T 4M2",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Miah Inc.,"Waterloo, ON N2L 3E9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Mile High Poutine Ltd o/c Mile High Poutine,"Blue Mountains, ON L9Y 0V2",6311-Food service supervisors,Unknown,1,4
Ontario,   Low Wage,Millwork by Millworkers Inc,"Scarborough, ON M1H 2W2",7272-Cabinetmakers,Unknown,1,2
Ontario,   Low Wage,Milton Hardware and Building Supplies LTD,"Milton, ON L9T 3G6",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MINAMI SUSHI JAPANESE RESTAURANT,"AURORA, ON L4G 1N1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,MIRA INC,"toronto, ON M6J 2L7",6322-Cooks,Unknown,1,3
Ontario,   Low Wage,MJL NURSING SERVICES INC,"MISSISSAUGA, ON L5B 1T2","3413-Nurse aides, orderlies and patient service associates",Unknown,1,2
Ontario,   Low Wage,MMK Services Inc.,"Mississauga, ON L5S 1T1",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MONIR ENTERPRISE LTD,"Toronto, ON M6S 1M7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MONTANA GROUP OF COMPANIES LIMITED,"MISSISSAUGA, ON L5S 1T7",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Montreal Road Animal Hospital Professional Corporation,"Ottawa, ON K1J 6N5",3213-Animal health technologists and veterinary technicians,Unknown,2,3
Ontario,   Low Wage,Moorhead Investment Group Ltd,"Fergus, ON N1M 3N7",6311-Food service supervisors,Unknown,3,6
Ontario,   Low Wage,Motor Medics Ltd,"Ottawa, ON K1T 1M6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,   Low Wage,Mozys Shawarma Inc,"Waterloo, ON N2J 2Y8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MR. SQUEEGEE WINDOW CLEANING inc,"Vaughan, ON L4K 0B2","7384-Other trades and related occupations, n.e.c.",Unknown,1,3
Ontario,   Low Wage,Multi-Mold Plastics Inc.,"Vaughan/Concord, ON L4K 1G6",9422-Plastics processing machine operators,Unknown,1,1
Ontario,   Low Wage,Murphco Inc.,"Collingwood, ON L9Y 5G9",6311-Food service supervisors,Unknown,2,2
Ontario,   Low Wage,Murphco Inc.,"Collingwood, ON L9Y 5G9",6322-Cooks,Unknown,2,2
Ontario,   Low Wage,Muskoka Aircraft Refinishing Inc.,"Gravenhurst, ON P1P 1R1","9536-Industrial painters, coaters and metal finishing process operators",Unknown,1,1
Ontario,   Low Wage,MUSKOKA HILLS RETIREMENT VILLA INC.,"Bracebridge, ON P1L 1W8","3413-Nurse aides, orderlies and patient service associates",Unknown,1,3
Ontario,   Low Wage,MY ROTI PLACE INC,"TORONTO, ON M5V 2A6",6311-Food service supervisors,Unknown,1,3
Ontario,   Low Wage,MY ROTI PLACE INC,"TORONTO, ON M5V 2A6",6322-Cooks,Unknown,1,3
Ontario,   Low Wage,MY THAI VILLAGE LTD.,"Kanata, ON K2L 4E5",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Naan Bar Inc,"Toronto, ON M2K 1E6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Namaste London Ltd.,"Brampton, ON L6Z 1Y4",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,NAMO COBOURG CORPORATION,"Cobourg, ON K9A 5J7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,NANUAN'S INC.,"BRAMPTON, ON L6T 4Z7",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Napa Valley Animal Hospital Professional Corporation,"Woodbridge, ON L4H 2T1",3213-Animal health technologists and veterinary technicians,Unknown,1,1
Ontario,   Low Wage,Narula's Banquet Hall Inc,"Hamilton, ON L8K 1H2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Nation Wide Canning Ltd.,"Cottam, ON N0R 1B0","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,NCP Auto Parts Inc,"Kanata, ON K2L 2N2",6421-Retail salespersons,Unknown,1,1
Ontario,   Low Wage,Nedlaw Roofing Limited,"Breslau, ON N0B 1M0",7611-Construction trades helpers and labourers,Unknown,1,4
Ontario,   Low Wage,NEELKANTH CORPORATION,"Woodbridge, ON L4H 2T1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Nes-Crete Canada Inc,"Stratford, ON N5A 6S6",7611-Construction trades helpers and labourers,Unknown,1,3
Ontario,   Low Wage,NETECH CABLING INC.,"BRAMPTON, ON L6S 5N5",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,New Frontier Global Ltd.,"Mississauga, ON L5N 5Z4",6222-Retail and wholesale buyers,Unknown,1,1
Ontario,   Low Wage,New Hot & Sour Restaurant,"Mississauga, ON L5V 3A4",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,New Malwa Express Inc.,"Mississauga, ON L5N 7H5",6732-Specialized cleaners,Unknown,1,1
Ontario,   Low Wage,NEW MIDWEST AUTO COLLISION INC.,"OSHAWA, ON L1H 3M4",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Newport Hotel Services Inc.,"Niagara Falls, ON L2G 2N9",6731-Light duty cleaners,Unknown,1,15
Ontario,   Low Wage,Niagara Aesthetic Dental Laboratory Inc.,"Niagara Falls, ON L2E 3C9","3223-Dental technologists, technicians and laboratory assistants",Unknown,1,2
Ontario,   Low Wage,Niagara Resorts (Muskoka) Inc.,"Minett, ON P0B 1G0",6322-Cooks,Unknown,1,3
Ontario,   Low Wage,Niagara Resorts (Muskoka) Inc.,"Minett, ON P0B 1G0","6562-Estheticians, electrologists and related occupations",Unknown,1,4
Ontario,   Low Wage,Niagara Skydive Centre Inc.,"Fenwick, ON L0S 1C0","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,2
Ontario,   Low Wage,Nimbark Inc,"STONEY CREEK, ON L8J 0C2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Nipissing Game Farm Inc.,"Muirkirk, ON N0L 1X0","9617-Labourers in food, beverage and associated products processing",Unknown,1,3
Ontario,   Low Wage,NIPPON SUSHI,"OTTAWA, ON K1V 1C3",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,North Central Co-Operative Incorporated,"White River, ON P0M 3G0",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,North Star Subs Inc,"BARRIE, ON L4M 5A2",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Northern Breeze Painting Ltd.,"Caledon, ON L7E 3R7",7294-Painters and decorators (except interior decorators),Unknown,1,3
Ontario,   Low Wage,Nova Era Bakery & Pastry X Inc.,"Toronto, ON M6E 1C7",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,NSN GROUP LTD.,"ETOBICOKE, ON M8V 1H5",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,NURI VILLAGE INC.,"Waterloo, ON N2L 3E9",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,NVR Restaurants Whitby inc.,"Whitby, ON L1N 2H7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,OJD Trucking Ltd.,"Sarnia, ON N7W 1B6",7322-Motor vehicle body repairers,Unknown,1,1
Ontario,   Low Wage,Om Kali Inc.,"Gravenhurst, ON P1P 0A7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Om Lakshminarayan Ontario Inc.,"Oshawa, ON L1G 1Z7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Om Shiv India Brampton Inc.,"Brampton, ON L6T 5E2",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,OM Shri India Albion Inc.,"Etobicoke, ON M9V 4J9",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,On Point Landscaping Inc.,"Welland, ON L3B 5N5",8612-Landscaping and grounds maintenance labourers,Unknown,1,4
Ontario,   Low Wage,Opex Foods Ltd,"London, ON N6J 2K6",6311-Food service supervisors,Unknown,1,3
Ontario,   Low Wage,Opex Restaurants (1997) Ltd.,"London, ON N5X 4C5",6311-Food service supervisors,Unknown,2,2
Ontario,   Low Wage,Orangeville Pizza Company Inc,"Orangeville, ON L9W 0A2",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Oryx Aluminum Inc.,"Hamilton, ON L8W 1H9",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,OSAKA SUSHI,"MARKHAM, ON L3P 1A7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Otter Valley Construction Inc.,"Norwich, ON N0J 1P0",7611-Construction trades helpers and labourers,Unknown,1,4
Ontario,   Low Wage,OYATO FOOD INC.,"Toronto, ON M6S 3Y6",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,P.A.T. CENTRAL MARKET INC.,"TORONTO, ON M6G 1L3",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Palma Pasta Corporation,"Mississauga, ON L5C 4P9",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Palma Pasta Corporation,"Mississauga, ON L5C 4P9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,2
Ontario,   Low Wage,PANDAFRESH TECH LTD.,"Scarborough, ON M1S 3R2",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Pane Del Sole Bakery LTD,"hamilton, ON L8L 4P3",6332-Bakers,Unknown,1,1
Ontario,   Low Wage,Paragh Foods Inc,"brampton, ON L6T 4V5",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Parallel Brothers Inc.,"Toronto, ON M6H 2C1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Paramount Butcher Shop,"Toronto, ON M9B  6H","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Corporation,1,2
Ontario,   Low Wage,PARAMOUNT FURNITURE LTD.,"North York, ON M3J 1N1",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,PATEL GROUP ESSEX LTD,"ESSEX, ON N8M 1B3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Pavansut Inc.,"Dunnville, ON N1A 1G1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Pavao Meats & Deli Ltd,"Etobicoke, ON M8Z 2Z4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,   Low Wage,Pavao Meats & Deli Ltd,"Etobicoke, ON M8Z 2Z4","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,PCM Technologies Inc.,"Toronto, ON M6A 1C8",1411-General office support workers,Unknown,1,1
Ontario,   Low Wage,Perpetual Vaz Inc,"Niagara Falls, ON L2G 1T2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,Peterborough Hotel LP,"Peterborough, ON K9J 3G5",6322-Cooks,Unknown,1,3
Ontario,   Low Wage,Petra Hygienic Systems International Limited,"Concord, ON L4K 4R8",6315-Cleaning supervisors,Unknown,1,1
Ontario,   Low Wage,PFF WEN Restaurants Inc.,"Toronto, ON M5J  2J",6311-Food service supervisors,Corporation,4,10
Ontario,   Low Wage,PFF WEN Restaurants Inc.,"Toronto, ON M5J  2J","6711-Food counter attendants, kitchen helpers and related support occupations",Corporation,3,11
Ontario,   Low Wage,PH Midland Inc.,"Midland, ON L4R 2E7",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,PH Midland Inc.,"Midland, ON L4R 2E7",6311-Food service supervisors,Unknown,1,3
Ontario,   Low Wage,PH Midland Inc.,"Midland, ON L4R 2E7",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Pickle Lake Hotel Inc,"Pickle Lake, ON P0V 3A0",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Pickle Lake Hotel Inc,"Pickle Lake, ON P0V 3A0",6312-Executive housekeepers,Unknown,1,1
Ontario,   Low Wage,Pie Wood Fired Pizza Joint,"Barrie, ON L4N 6T3",6322-Cooks,Unknown,1,8
Ontario,   Low Wage,Pizza Hut,"Mississauga, ON L4W 5L9",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,PK Meadowvale Inc.,"Mississauga, ON L5N 4C4",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Pond World Inc,"St Eugene, ON K0B 1P0",8612-Landscaping and grounds maintenance labourers,Unknown,1,2
Ontario,   Low Wage,PRAMUKH KRUPA ENTERPRISES LTD.,"ORILLIA, ON L3V 8A2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Premier Gaskets Inc.,"Brampton, ON L6T 5B1",9422-Plastics processing machine operators,Unknown,1,1
Ontario,   Low Wage,Premium Sweets & Desserts Inc.,"Mississauga, ON L5S 1R6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,PRIDE GROUP LOGISTICS LTD,"Mississauga, ON L5T 1A6",6316-Other services supervisors,Unknown,1,1
Ontario,   Low Wage,Pride Pak Canada Ltd.,"Mississauga, ON L5N 7J6","9617-Labourers in food, beverage and associated products processing",Unknown,1,15
Ontario,   Low Wage,princess pea inc,"brampton, ON L6T 4V6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Progressive Auto Sales (Sarnia) Inc,"Sarnia, ON N7S 3X9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,   Low Wage,Project Epoxy Floors Inc.,"Toronto, ON M5B 2L7",7295-Floor covering installers,Unknown,1,7
Ontario,   Low Wage,Quality Tops & Kitchens Ltd.,"Vaughan, ON L4K 3C4",7514-Delivery and courier service drivers,Unknown,1,1
Ontario,   Low Wage,QUANTUM  FIRST AUTOMATION INC.,"Mississauga, ON L5T 2H8",6221-Technical sales specialists - wholesale trade,Unknown,1,1
Ontario,   Low Wage,Queen Video Ltd.,"Mississauga, ON L5G 1E1",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Quick Serve Restaurants Ltd.,"Toronto, ON M5J 2J1",6311-Food service supervisors,Unknown,5,11
Ontario,   Low Wage,R.R. Trading Corporation Ltd.,"WHITBY, ON L1M 1Y1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Raavy Distributor Corporation,"Brampton, ON L6V 4S1",6211-Retail sales supervisors,Corporation,1,1
Ontario,   Low Wage,Raglan Industries Inc,"Oshawa, ON L1H 7K4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,3
Ontario,   Low Wage,Ramabhakta Inc.,"Burlington, ON L7M 4B8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Rao & Rao Canada Inc,"Port Elgin, ON N0H 2C1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Rao & Rao Canada Inc,"Port Elgin, ON N0H 2C1",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Ready Go Transport Inc,"Milton, ON L7G 4S6",7511-Transport truck drivers,Unknown,1,2
Ontario,   Low Wage,RECIPE UNLIMITED CORPORATION,"Vaughan, ON L4K 0B8",6322-Cooks,Unknown,3,9
Ontario,   Low Wage,Restaurants Louis Giguère inc.,"Hawkesbury, ON K6A 3S5",6311-Food service supervisors,Unknown,3,11
Ontario,   Low Wage,REX Beauty Inc.,"Toronto, ON M3M 2H7",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Richmond Staffing Inc.,"Richmond Hill, ON L4B 3G2",1241-Administrative assistants,Unknown,1,1
